PMID,Title,Journal,Year
40735451,Isolated splenic tuberculosis in a patient with rheumatoid arthritis.,IDCases,2025
40594879,Study of caspase-6 activity in aggressive HCT116 cells using methotrexate-encapsulated lactoferrin-conjugated solid lipid nanoparticles via in silico and in vitro approaches.,Scientific reports,2025
40387023,Implementing Negative Control Outcomes to Assess Comparability of Treatments for Psoriasis and Psoriatic Arthritis.,Pharmacoepidemiology and drug safety,2025
40267120,Refractory Nodular Scleritis as a Presenting Sign of Colorectal Cancer.,Ocular immunology and inflammation,2025
40224060,Non-steroidal anti-inflammatory drugs (NSAIDs) regimens enhance synergistic selective anticancer efficacy of chemotherapeutic agents on cultured cells.,Journal of dental sciences,2025
40100513,"Discordant lymphoma characterized by the coexistence of diffuse large B-cell lymphoma in the brain and mantle cell lymphoma in the colon, rectum, and bone marrow.",Brain tumor pathology,2025
39841494,Implementation of the Box-Behnken Design in the Development and Optimization of Methotrexate-Loaded Microsponges for Colon Cancer.,Assay and drug development technologies,2025
39234107,The role of l-leucovorin uptake and metabolism in the modulation of 5-fluorouracil efficacy and antifolate toxicity.,Frontiers in pharmacology,2024
39104624,Multi-modal triggered-release sonodynamic/chemo/phototherapy synergistic nanocarriers for the treatment of colon cancer.,Frontiers in bioengineering and biotechnology,2024
38953496,Codelivery of methotrexate and silibinin by niosome nanoparticles for enhanced chemotherapy of CT26 colon cancer cells.,"Biomedical materials (Bristol, England)",2024
38642276,A case of methotrexate-related lymphoproliferative disease showing multiple liver lesions in a patient with rheumatoid arthritis.,Clinical journal of gastroenterology,2024
38594370,Dynamic genomic changes in methotrexate-resistant human cancer cell lines beyond DHFR amplification suggest potential new targets for preventing drug resistance.,British journal of cancer,2024
38522491,"Surface modification of hollow gold nanoparticles conducted by incorporating cancer cell membrane and AS1411 aptamer, aiming to achieve a dual-targeted therapy for colorectal cancer.",International journal of pharmaceutics,2024
38256120,Folate Receptor Alpha-A Novel Approach to Cancer Therapy.,International journal of molecular sciences,2024
38076733,Organometallic Phyllosilicate-Gold Nanocomplex: An Effective Oral Delivery System of Methotrexate for Enhanced in vivo Efficacy Against Colorectal Cancer.,International journal of nanomedicine,2023
37970366,The modulation of local and systemic anti-tumor immune response induced by methotrexate nanoconjugate in murine MC38 colon carcinoma and B16 F0 melanoma tumor models.,American journal of cancer research,2023
37956806,Magnetic nanocomposite through coating mannose-functionalized metal-organic framework with biopolymeric pectin hydrogel beads: A potential targeted anticancer oral delivery system.,International journal of biological macromolecules,2024
37760956,Ketone Bodies Induce Unique Inhibition of Tumor Cell Proliferation and Enhance the Efficacy of Anti-Cancer Agents.,Biomedicines,2023
37728035,Facile Fabrication of Dual-Activatable Gastrointestinal-Based Nanocarriers for Safe Delivery and Controlled Release of Methotrexate.,ChemPlusChem,2023
37545526,"Inhibition of MC38 colon cancer growth by multicomponent chemoimmunotherapy with anti-IL-10R antibodies, HES-MTX nanoconjugate, depends on application of IL-12, IL-15 or IL-18 secreting dendritic cell vaccines.",Frontiers in immunology,2023
