pmid,title,journal,year,drug,disease
40931314,Cardiovascular Safety of COVID-19 Treatments: A Disproportionality Analysis of Adverse Event Reports from the WHO VigiBase.,Infectious diseases and therapy,2025,Baricitinib,Deep Vein Thrombosis
40204287,Safety Data for Baricitinib Use in Children With Severe SARS-CoV-2 Infection.,Hospital pediatrics,2025,Baricitinib,Deep Vein Thrombosis
39887618,Bioprinted Micro-Clots for Kinetic Analysis of Endothelial Cell-Mediated Fibrinolysis.,Advanced healthcare materials,2025,Baricitinib,Deep Vein Thrombosis
39862405,Efficacy and safety of first-line targeted synthetic DMARDs in rheumatoid arthritis patients with chronic kidney disease.,"Rheumatology (Oxford, England)",2025,Baricitinib,Deep Vein Thrombosis
39031227,"The Association Between Deep Vein Thrombosis, Pulmonary Embolism, and Janus Kinase Inhibitors: Reporting Status and Signal Detection in the Japanese Adverse Drug Event Report Database.",Drugs - real world outcomes,2024,Baricitinib,Deep Vein Thrombosis
38527971,Design and validation of algorithms to identify venous thromboembolism in the French National Healthcare Database.,Pharmacoepidemiology and drug safety,2024,Baricitinib,Deep Vein Thrombosis
37990249,Efficacy and safety of baricitinib for the treatment of hospitalized adults with COVID-19: a systematic review and meta-analysis.,European journal of medical research,2023,Baricitinib,Deep Vein Thrombosis
37608917,Comparison of Tocilizumab vs Baricitinib in Clinical Outcomes Among Hospitalized Patients With COVID-19: Experience From a Public Hospital System in New York City.,Open forum infectious diseases,2023,Baricitinib,Deep Vein Thrombosis
37448804,Baricitinib retention rate: 'real-life' data from a mono-centric cohort of patients affected by rheumatoid arthritis.,Frontiers in medicine,2023,Baricitinib,Deep Vein Thrombosis
37294921,Investigating the risk of deep vein thrombosis with JAK inhibitors: a disproportionality analysis using FDA Adverse Event Reporting System Database (FAERS).,Expert opinion on drug safety,2023,Baricitinib,Deep Vein Thrombosis
36828654,Colchicine and high-intensity rosuvastatin in the treatment of non-critically ill patients hospitalised with COVID-19: a randomised clinical trial.,BMJ open,2023,Baricitinib,Deep Vein Thrombosis
36284012,JAK inhibitors and risk of major cardiovascular events or venous thromboembolism: a self-controlled case series study.,European journal of clinical pharmacology,2022,Baricitinib,Deep Vein Thrombosis
36255569,Pooled Safety Analysis of Baricitinib in Adult Participants with Atopic Dermatitis in the Japanese Subpopulation from Six Randomized Clinical Trials.,Dermatology and therapy,2022,Baricitinib,Deep Vein Thrombosis
36130766,Oral Janus kinase inhibitors and venous thromboembolic events in atopic dermatitis: protocols for a case-time control study and a nested case-control study based on the French national health insurance (SNDS) cohort.,BMJ open,2022,Baricitinib,Deep Vein Thrombosis
36086986,Acute femoral artery occlusion in a male with Duhring disease and COVID-19 pneumonia treated with baricitinib.,Polski merkuriusz lekarski : organ Polskiego Towarzystwa Lekarskiego,2022,Baricitinib,Deep Vein Thrombosis
35466415,Thromboembolic events in Janus kinase inhibitors: A pharmacovigilance study from 2012 to 2021 based on the Food and Drug Administration's Adverse Event Reporting System.,British journal of clinical pharmacology,2022,Baricitinib,Deep Vein Thrombosis
35431658,COVID-19 Infection in Children: Diagnosis and Management.,Current infectious disease reports,2022,Baricitinib,Deep Vein Thrombosis
35129033,Safety of JAK inhibitors: focus on cardiovascular and thromboembolic events.,Expert review of clinical immunology,2022,Baricitinib,Deep Vein Thrombosis
34706874,Safety of baricitinib for the treatment of rheumatoid arthritis over a median of 4.6 and up to 9.3 years of treatment: final results from long-term extension study and integrated database.,Annals of the rheumatic diseases,2022,Baricitinib,Deep Vein Thrombosis
34554329,Risk of venous thromboembolism associated with Janus kinase inhibitors for rheumatoid arthritis: case presentation and literature review.,Clinical rheumatology,2021,Baricitinib,Deep Vein Thrombosis
34120321,Reporting of Thromboembolic Events with JAK Inhibitors: Analysis of the FAERS Database 2010-2019.,Drug safety,2021,Baricitinib,Deep Vein Thrombosis
33826132,Extended Safety Analysis of Baricitinib 2 mg in Adult Patients with Atopic Dermatitis: An Integrated Analysis from Eight Randomized Clinical Trials.,American journal of clinical dermatology,2021,Baricitinib,Deep Vein Thrombosis
33546739,A Phase I/II Clinical Trial to evaluate the efficacy of baricitinib to prevent respiratory insufficiency progression in onco-hematological patients affected with COVID19: A structured summary of a study protocol for a randomised controlled trial.,Trials,2021,Baricitinib,Deep Vein Thrombosis
33174384,Venous Thromboembolism Risk With JAK Inhibitors: A Meta-Analysis.,"Arthritis & rheumatology (Hoboken, N.J.)",2021,Baricitinib,Deep Vein Thrombosis
33064892,Risk of Venous Thromboembolism Associated With Tofacitinib and Baricitinib: A Systematic Review and Indirect Meta-Analysis.,Pharmacotherapy,2020,Baricitinib,Deep Vein Thrombosis
32926462,Pooled safety analysis of baricitinib in adult patients with atopic dermatitis from 8 randomized clinical trials.,Journal of the European Academy of Dermatology and Venereology : JEADV,2021,Baricitinib,Deep Vein Thrombosis
32533433,Thromboembolic Safety Reporting of Tofacitinib and Baricitinib: An Analysis of the WHO VigiBase.,Drug safety,2020,Baricitinib,Deep Vein Thrombosis
38273598,Safety profile of baricitinib for the treatment of rheumatoid arthritis over a median of 3 years of treatment: an updated integrated safety analysis.,The Lancet. Rheumatology,2020,Baricitinib,Deep Vein Thrombosis
31729189,Safety of baricitinib in East Asian patients with moderate-to-severe active rheumatoid arthritis: An integrated analysis from clinical trials.,International journal of rheumatic diseases,2020,Baricitinib,Deep Vein Thrombosis
30784354,Safety profile of baricitinib in Japanese patients with active rheumatoid arthritis with over 1.6 years median time in treatment: An integrated analysis of Phases 2 and 3 trials.,Modern rheumatology,2020,Baricitinib,Deep Vein Thrombosis
30663869,Cardiovascular Safety During Treatment With Baricitinib in Rheumatoid Arthritis.,"Arthritis & rheumatology (Hoboken, N.J.)",2019,Baricitinib,Deep Vein Thrombosis
30219772,Safety Profile of Baricitinib in Patients with Active Rheumatoid Arthritis with over 2 Years Median Time in Treatment.,The Journal of rheumatology,2019,Baricitinib,Deep Vein Thrombosis
29500799,Thromboembolism with Janus Kinase (JAK) Inhibitors for Rheumatoid Arthritis: How Real is the Risk?,Drug safety,2018,Baricitinib,Deep Vein Thrombosis
29196988,Analysis of Spontaneous Postmarket Case Reports Submitted to the FDA Regarding Thromboembolic Adverse Events and JAK Inhibitors.,Drug safety,2018,Baricitinib,Deep Vein Thrombosis
