pmid,title,journal,year,drug,disease
40573218,Dasatinib and Quercetin Combination Increased Kidney Damage in Acute Folic Acid-Induced Experimental Nephropathy.,"Pharmaceuticals (Basel, Switzerland)",2025,Dasatinib,Chronic Kidney Disease
39967609,Dasatinib-induced renal (or chronic) thrombotic microangiopathy in a patient with chronic myeloid leukemia: A case report.,SAGE open medical case reports,2025,Dasatinib,Chronic Kidney Disease
39890773,Human proximal tubular epithelial cell interleukin-1 receptor signalling triggers G2/M arrest and cellular senescence during hypoxic kidney injury.,Cell death & disease,2025,Dasatinib,Chronic Kidney Disease
39796721,Caught in the Crossfire: Unmasking the Silent Renal Threats of Tyrosine Kinase Inhibitors in Chronic Myeloid Leukemia.,Cancers,2024,Dasatinib,Chronic Kidney Disease
39548257,The deleterious effects of CDK4/6 inhibition on renal recovery post-acute kidney injury.,Scientific reports,2024,Dasatinib,Chronic Kidney Disease
39510246,"Early vascular aging in chronic kidney disease: focus on microvascular maintenance, senescence signature and potential therapeutics.",Translational research : the journal of laboratory and clinical medicine,2025,Dasatinib,Chronic Kidney Disease
39236098,Human umbilical cord mesenchymal stem cells-derived extracellular vesicles ameliorate kidney ischemia-reperfusion injury by suppression of senescent tubular epithelial cells: experimental study.,"International journal of surgery (London, England)",2025,Dasatinib,Chronic Kidney Disease
38281820,Effect of Tyrosine Kinase Inhibitor Therapy on Estimated Glomerular Filtration Rate in Patients with Chronic Myeloid Leukemia.,"Clinical lymphoma, myeloma & leukemia",2024,Dasatinib,Chronic Kidney Disease
38084162,Dasatinib-Triggered Severe Hypocalcemia in a Patient with Chronic Kidney Disease and Osteoporosis.,Cureus,2023,Dasatinib,Chronic Kidney Disease
37914238,[Sustaining molecular response with very low dose ponatinib and further response after hemodialysis initiation in a patient with chronic myeloid leukemia].,[Rinsho ketsueki] The Japanese journal of clinical hematology,2023,Dasatinib,Chronic Kidney Disease
36691104,Is higher lymphocyte count a potential strategy for preventing chronic kidney disease in patients receiving long-term dasatinib treatment?,Journal of pharmaceutical health care and sciences,2023,Dasatinib,Chronic Kidney Disease
36351875,The impact of senescence on muscle wasting in chronic kidney disease.,"Journal of cachexia, sarcopenia and muscle",2023,Dasatinib,Chronic Kidney Disease
36268851,A study of the molecular mechanism of quercetin and dasatinib combination as senolytic in alleviating age-related and kidney diseases.,Journal of food biochemistry,2022,Dasatinib,Chronic Kidney Disease
35689974,"Ageing - Oxidative stress, PTMs and disease.",Molecular aspects of medicine,2022,Dasatinib,Chronic Kidney Disease
34699859,Strategies for late phase preclinical and early clinical trials of senolytics.,Mechanisms of ageing and development,2021,Dasatinib,Chronic Kidney Disease
34135081,Progressive Cellular Senescence Mediates Renal Dysfunction in Ischemic Nephropathy.,Journal of the American Society of Nephrology : JASN,2021,Dasatinib,Chronic Kidney Disease
33368613,Senolytic therapy ameliorates renal fibrosis postacute kidney injury by alleviating renal senescence.,FASEB journal : official publication of the Federation of American Societies for Experimental Biology,2021,Dasatinib,Chronic Kidney Disease
33050945,The Efficacy of Famotidine in improvement of outcomes in Hospitalized COVID-19 Patients: A structured summary of a study protocol for a randomised controlled trial.,Trials,2020,Dasatinib,Chronic Kidney Disease
33050924,Home Treatment of Older People with Symptomatic SARS-CoV-2 Infection (COVID-19): A structured Summary of a Study Protocol for a Multi-Arm Multi-Stage (MAMS) Randomized Trial to Evaluate the Efficacy and Tolerability of Several Experimental Treatments to Reduce the Risk of Hospitalisation or Death in outpatients aged 65 years or older (COVERAGE trial).,Trials,2020,Dasatinib,Chronic Kidney Disease
32686219,Senolytic drugs: from discovery to translation.,Journal of internal medicine,2020,Dasatinib,Chronic Kidney Disease
32641651,The Impact of Hemodialysis and Liver Cirrhosis on the Plasma Concentrations of Tyrosine Kinase Inhibitors in a Patient with Chronic Myeloid Leukemia.,"Internal medicine (Tokyo, Japan)",2020,Dasatinib,Chronic Kidney Disease
32381872,[A Case of Philadelphia Chromosome-Positive Acute Myeloid Leukemia Extramedullary Recurrence in a Patient Undergoing Thoracoscopy for Massive Pleural Effusion].,Gan to kagaku ryoho. Cancer & chemotherapy,2020,Dasatinib,Chronic Kidney Disease
32152879,Pharmacokinetics of dasatinib in a hemodialysis patient with chronic myeloid leukemia and chronic kidney disease.,International journal of hematology,2020,Dasatinib,Chronic Kidney Disease
32112275,Clinical Pharmacokinetics and Pharmacodynamics of Dasatinib.,Clinical pharmacokinetics,2020,Dasatinib,Chronic Kidney Disease
32029318,Successful Treatment of End-stage Renal Disease in a Patient With Chronic Myeloid Leukemia by Kidney Transplantation and Tyrosine Kinase Inhibitors: A Case Report.,Transplantation proceedings,2020,Dasatinib,Chronic Kidney Disease
31542391,Senolytics decrease senescent cells in humans: Preliminary report from a clinical trial of Dasatinib plus Quercetin in individuals with diabetic kidney disease.,EBioMedicine,2019,Dasatinib,Chronic Kidney Disease
31089794,Assessment of chronic renal injury in patients with chronic myeloid leukemia in the chronic phase receiving tyrosine kinase inhibitors.,Annals of hematology,2019,Dasatinib,Chronic Kidney Disease
31053734,Disruption of podocyte cytoskeletal biomechanics by dasatinib leads to nephrotoxicity.,Nature communications,2019,Dasatinib,Chronic Kidney Disease
30019935,The murine dialysis fistula model exhibits a senescence phenotype: pathobiological mechanisms and therapeutic potential.,American journal of physiology. Renal physiology,2018,Dasatinib,Chronic Kidney Disease
29806063,Changes in estimated glomerular filtration rate in chronic myeloid leukemia patients treated front line with available TKIs and correlation with cardiovascular events.,Annals of hematology,2018,Dasatinib,Chronic Kidney Disease
27460678,Changes from imatinib mesylate to second generation tyrosine kinase inhibitors improve renal impairment with imatinib mesylate in chronic myelogenous leukemia.,International journal of hematology,2016,Dasatinib,Chronic Kidney Disease
26217876,Estimated glomerular filtration rate changes in patients with chronic myeloid leukemia treated with tyrosine kinase inhibitors.,Cancer,2015,Dasatinib,Chronic Kidney Disease
25922090,Renal Toxicities of Targeted Therapies.,Targeted oncology,2015,Dasatinib,Chronic Kidney Disease
19640584,Renal failure associated with tyrosine kinase inhibitors--case report and review of the literature.,Leukemia research,2010,Dasatinib,Chronic Kidney Disease
18835038,Renal failure and recovery associated with second-generation Bcr-Abl kinase inhibitors in imatinib-resistant chronic myelogenous leukemia.,Leukemia research,2009,Dasatinib,Chronic Kidney Disease
