pmid,title,journal,year,drug,disease
40762635,"Tumor Cholesterol Synthesis, Statin Use, and Lethal Prostate Cancer.",Molecular cancer research : MCR,2025,Atorvastatin,Prostate Cancer
39919693,The Impact of Atorvastatin on Intraprostatic Biomarkers - Prognostic Value of 3LS-score - Follow-up of ESTO1-Trial.,"Neoplasia (New York, N.Y.)",2025,Atorvastatin,Prostate Cancer
39477770,Statin use and oncological outcomes in a propensity-matched cohort of nonmetastatic castration resistant prostate cancer patients of the ARAMIS trial.,Urologic oncology,2025,Atorvastatin,Prostate Cancer
39222671,Statin Concentration in Prostatic Tissue is Subtype- and Dose-dependent.,Urology,2024,Atorvastatin,Prostate Cancer
38588613,Overcoming statin resistance in prostate cancer cells by targeting the 3-hydroxy-3-methylglutaryl-CoA-reductase.,Biochemical and biophysical research communications,2024,Atorvastatin,Prostate Cancer
37770151,CYP11A1 silencing suppresses HMGCR expression via cholesterol accumulation and sensitizes CRPC cell line DU-145 to atorvastatin.,Journal of pharmacological sciences,2023,Atorvastatin,Prostate Cancer
36672537,Long-Term Treatment with Simvastatin Leads to Reduced Migration Capacity of Prostate Cancer Cells.,Biomedicines,2022,Atorvastatin,Prostate Cancer
36357379,Deubiquitinase USP35 stabilizes BRPF1 to activate mevalonate (MVA) metabolism during prostate tumorigenesis.,Cell death discovery,2022,Atorvastatin,Prostate Cancer
36143915,"Antidiabetics, Anthelmintics, Statins, and Beta-Blockers as Co-Adjuvant Drugs in Cancer Therapy.","Medicina (Kaunas, Lithuania)",2022,Atorvastatin,Prostate Cancer
35926565,Identification of target and pathway of aspirin combined with Lipitor treatment in prostate cancer through integrated bioinformatics analysis.,Toxicology and applied pharmacology,2022,Atorvastatin,Prostate Cancer
35850244,The blockage of downstream P2Y(2) receptor signaling inhibits the prostate cancer cell adhesion to endothelial cells.,Life sciences,2022,Atorvastatin,Prostate Cancer
35844167,Phase II proof-of-concept study of atorvastatin in castration-resistant prostate cancer.,BJU international,2023,Atorvastatin,Prostate Cancer
35534220,Atorvastatin regulates the migration and invasion of prostate cancer through the epithelial-mesenchymal transformation and matrix metalloproteinase pathways.,Investigative and clinical urology,2022,Atorvastatin,Prostate Cancer
35487730,Randomised double-blind phase 3 clinical study testing impact of atorvastatin on prostate cancer progression after initiation of androgen deprivation therapy: study protocol.,BMJ open,2022,Atorvastatin,Prostate Cancer
34298752,Human Prostate Tissue MicroRNAs and Their Predicted Target Pathways Linked to Prostate Cancer Risk Factors.,Cancers,2021,Atorvastatin,Prostate Cancer
34281913,Statins for Prostate Cancer: When and How Much?,Clinical cancer research : an official journal of the American Association for Cancer Research,2021,Atorvastatin,Prostate Cancer
34144486,Atorvastatin induces adrenal androgen downshift in men with prostate cancer: A post Hoc analysis of a pilot adaptive Randomised clinical trial.,EBioMedicine,2021,Atorvastatin,Prostate Cancer
34080969,Atorvastatin Enhances Inhibitory Effects of Irradiation on Tumor Growth by Reducing MSH2 Expression Both in Prostate Cancer Cells and Xenograft Tumor Models.,Anti-cancer agents in medicinal chemistry,2022,Atorvastatin,Prostate Cancer
34011557,Adjuvant Low-dose Statin Use after Radical Prostatectomy: The PRO-STAT Randomized Clinical Trial.,Clinical cancer research : an official journal of the American Association for Cancer Research,2021,Atorvastatin,Prostate Cancer
33247590,"Clinical, Cellular, and Molecular Evidence of the Additive Antitumor Effects of Biguanides and Statins in Prostate Cancer.",The Journal of clinical endocrinology and metabolism,2021,Atorvastatin,Prostate Cancer
32910022,Is There a Role for Statins and Metformin in Cancer Therapy?,American journal of clinical oncology,2020,Atorvastatin,Prostate Cancer
32870824,Atorvastatin Enhances Effects of Radiotherapy on Prostate Cancer Cells and Xenograft Tumor Mice Through Triggering Interaction Between Bcl-2 and MSH2.,Medical science monitor : international medical journal of experimental and clinical research,2020,Atorvastatin,Prostate Cancer
32694638,Circulatory and prostatic tissue lipidomic profiles shifts after high-dose atorvastatin use in men with prostate cancer.,Scientific reports,2020,Atorvastatin,Prostate Cancer
31405764,"Effects of Preoperative Atorvastatin Treatment On Erectile Function After Radical Prostatectomy: Results From a Subgroup of ESTO1, a Randomized, Double-Blind, Placebo-Controlled Study.",The journal of sexual medicine,2019,Atorvastatin,Prostate Cancer
