PMID,Title,Journal,Year
40731788,Risk of Osteonecrosis of the Jaw in Patients Treated with Zoledronic or Alendronic Acid: A Systematic Review.,"Medicina (Kaunas, Lithuania)",2025
40500389,Prolonged hypercalcemia induced by teriparatide: a case report and literature review.,Osteoporosis international : a journal established as result of cooperation between the European Foundation for Osteoporosis and the National Osteoporosis Foundation of the USA,2025
39457492,"A Multi-Center Observation Study on Medication-Related Osteonecrosis of the Jaw (MRONJ) in Patients with Osteoporosis, and Other Non-Malignant Bone Diseases, in Northwestern Italy over 16 Years.",Biomedicines,2024
38150601,Occurrence of bisphosphonate-associated osteonecrosis of the jaws in individuals with rheumatoid arthritis - a systematic review.,"Medicina oral, patologia oral y cirugia bucal",2024
38125353,Methotrexate‑related other iatrogenic immunodeficiency‑associated lymphoproliferative disorder in the CNS and medication‑related osteonecrosis of the jaw occurring simultaneously: A case report.,Experimental and therapeutic medicine,2024
36067050,Atypical Fracture of Radial Diaphysis After Sauve-Kapandji Procedure: A Retrospective Radiographic Evaluation of Fracture Progression.,Orthopedics,2023
35585813,"Efficacy of Raloxifene as Add-on Therapy on Disease Activity of Postmenopausal Women with Rheumatoid Arthritis: A Double-blind, Randomized, Placebo-controlled Clinical Trial.",Current rheumatology reviews,2023
34368605,Factors Associated With Adherence to Osteoporosis Medications Among Male Veterans.,JBMR plus,2021
34290965,A double-blind placebo-controlled randomized trial of oral saffron in the treatment of rheumatoid arthritis.,Avicenna journal of phytomedicine,2021
32526922,Structure-Dependent Effects of Bisphosphonates on Inflammatory Responses in Cultured Neonatal Mouse Calvaria.,"Antioxidants (Basel, Switzerland)",2020
31201710,Current Treatments and New Developments in the Management of Glucocorticoid-induced Osteoporosis.,Drugs,2019
29694412,The influence of alendronate and tooth extraction on the incidence of osteonecrosis of the jaw among osteoporotic subjects.,PloS one,2018
29508096,Low-dose methotrexate in rheumatoid arthritis: a potential risk factor for bisphosphonate-induced osteonecrosis of the jaw.,Oral and maxillofacial surgery,2018
29303005,Bone-targeted methotrexate-alendronate conjugate inhibits osteoclastogenesis in vitro and prevents bone loss and inflammation of collagen-induced arthritis in vivo.,Drug delivery,2018
28669103,Disease-modifying anti-rheumatic drug effect of denosumab on radiographic progression in rheumatoid arthritis: a systematic review of the literature.,Clinical rheumatology,2017
28399834,Compliance and persistence with oral bisphosphonates for the treatment of osteoporosis in female patients with rheumatoid arthritis.,BMC musculoskeletal disorders,2017
28357106,"Persistent arthralgia, vomiting and hypercalcemia as the initial manifestations of hyperthyroidism: A case report.",Molecular and clinical oncology,2017
28164049,A Case Report of Bisphosphonate-induced Bilateral Osteoporotic Subtrochanteric Fracture Femurii: Review of Literature.,Journal of orthopaedic case reports,2016
28107624,Tocilizumab-Alendronate Conjugate for Treatment of Rheumatoid Arthritis.,Bioconjugate chemistry,2017
27768831,Repair of Bone Erosion in Rheumatoid Arthritis by Denosumab: A High-Resolution Peripheral Quantitative Computed Tomography Study.,Arthritis care & research,2017
