PMID,Title,Journal,Year
40827537,First Case of Nocardia seriolae Infection in China Cultured Channel Catfish (Ictalurus punctatus).,Journal of fish diseases,2025
40247892,Nontuberculous Mycobacterial Pneumonia Caused by Mycobacterium immunogenum: A Case Report and Literature Review.,Infection and drug resistance,2025
39889194,Peritoneal dialysis-associated peritonitis caused by Coxiella Burnetii: A case report.,Medicine,2025
39845230,Actinomyces odontolyticus: A Rare Agent of Exit-Site Infection in Peritoneal Dialysis.,Cureus,2024
39434769,Endocapillary proliferative glomerulonephritis associated with Q fever endocarditis: A case report.,Clinical case reports,2024
39431260,Combination Doxycycline and Topical Corticosteroids in the Treatment of Ulcerative Pyoderma Gangrenosum: A Case Report.,Acta medica Philippina,2024
39192626,Ureaplasma urealyticum infection following organ transplantation: a case report and narrative review.,Renal failure,2024
39143064,Generation of a conditional cellular senescence model using proximal tubule cells and fibroblasts from human kidneys.,Cell death discovery,2024
38864598,Efficacy of rifapentine and other rifamycins against Coxiella burnetii in vitro.,Microbiology spectrum,2024
38834083,Characterization of Leuconostoc lactis Bacteremia during a 2-year Study at a Tertiary Care Center in North India-An Observational Analysis.,The American journal of tropical medicine and hygiene,2024
38171093,Acute myeloid leukemia with neutrophilic differentiation in a 12-year-old African lion (Panthera leo).,Journal of the American Veterinary Medical Association,2024
38096157,Novel renal injury markers in dogs with ehrlichiosis.,PloS one,2023
38074110,"Characteristics of Chryseobacterium bacteremia, associated risk factors and their antibiotic susceptibility pattern at a university hospital: a descriptive, retrospective study.",Access microbiology,2023
37067213,[Q Fever Endocarditis-Associated Immune Complex-Mediated Proliferative Glomerulonephritis: Fourth Case from Turkiye].,Mikrobiyoloji bulteni,2023
36600250,Randomized control trial of prednisolone and doxycycline in patients with acute interstitial nephritis of unknown aetiology.,Trials,2023
36404595,Effects of long-term tubular HIF-2alpha overexpression on progressive renal fibrosis in a chronic kidney disease model.,BMB reports,2023
35671324,A mouse infection model and long-term lymphatic endothelium co-culture system to evaluate drugs against adult Brugia malayi.,PLoS neglected tropical diseases,2022
34873539,Murine Typhus Presenting as Septic Acute Cholangitis in a Young Woman From South Texas.,Cureus,2021
34861215,Single-Cell Transcriptomics Reveal Disrupted Kidney Filter Cell-Cell Interactions after Early and Selective Podocyte Injury.,The American journal of pathology,2022
34837443,Whipple's disease in renal transplant recipients: Management experience of seven cases from Pakistan.,Transplant infectious disease : an official journal of the Transplantation Society,2022
