PMID,Title,Journal,Year
40861731,Acute and Chronic Q Fever in a Child With Repaired Tetralogy of Fallot: A Case Report.,Cureus,2025
40108618,Antiphospholipid syndrome presenting as isolated renal vein thrombosis: a case report and review of the literature.,Journal of medical case reports,2025
40051899,Diagnosis of Prosthetic Endocarditis Caused by Coxiella burnetii Using PET Scan and PCR: A Case Report of Chronic Q Fever.,Clinical case reports,2025
39979644,Hepatitis C associated mixed cryoglobulinemia glomerulonephritis in the setting of undetectable viral load: successful treatment with hydroxychloroquine and review of the literature.,Immunologic research,2025
39962010,Metabolic dysfunction-associated steatotic liver disease and cardiovascular risk factors in rheumatoid arthritis.,Clinical rheumatology,2025
39844474,Sjogren's Syndrome Is Associated With an Increased Risk of Vitiligo.,International journal of rheumatic diseases,2025
39368707,Microenvironment-responsive nano-bioconjugated vesicles for the multi-pronged treatment of liver fibrosis.,Journal of controlled release : official journal of the Controlled Release Society,2024
39344760,Porphyria cutanea tarda triggered by hepatitis-E virus.,Bratislavske lekarske listy,2024
39318662,Myositis: A Rare First Presentation of Systemic Lupus Erythematosus.,Cureus,2024
39036171,Excessive Dynamic Airway Collapse After Entecavir Use in a Patient With Pegylated Interferon-Induced Undifferentiated Connective Tissue Disease and Entecavir Use to Prevent Hepatitis B Virus Reactivation Upon Giving Rituximab.,Cureus,2024
38722628,Risk Factors for Hydroxychloroquine Retinopathy and Its Subtypes.,JAMA network open,2024
38606676,Targeted inhibition of autophagy in hepatic stellate cells by hydroxychloroquine: An effective therapeutic approach for the treatment of liver fibrosis.,Liver international : official journal of the International Association for the Study of the Liver,2024
38591519,Alcohol-induced Golgiphagy is triggered by the downregulation of Golgi GTPase RAB3D.,Autophagy,2024
38327944,Anticardiolipin Antibody Determination to Guide Q Fever Treatment.,Cureus,2024
37899504,Two-Membrane Hybrid Nanobiomimetic Delivery System for Targeted Autophagy Inhibition of Activated Hepatic Stellate Cells To Synergistically Treat Liver Fibrosis.,ACS applied materials & interfaces,2023
37784011,Idiopathic multicentric castleman's disease mimicking immunoglobulin G4-related disease responding well to Bortezomib: a case report.,BMC nephrology,2023
37641400,Co-Presentation of Lupus Nephritis with Autoimmune Hepatitis.,The American journal of case reports,2023
37640734,Co-delivery of streptomycin and hydroxychloroquine by labeled solid lipid nanoparticles to treat brucellosis: an animal study.,Scientific reports,2023
37525906,Hydroxychloroquine Toxicity in the Vital Organs of the Body: In Vivo Study.,Frontiers in bioscience (Landmark edition),2023
37478243,Meta-analysis of liver injury in patients with COVID-19.,Medicine,2023
