PMID,Title,Journal,Year
38428900,Time interval of esomeprazole and dual antiplatelet therapy in patients with cardiocerebrovascular diseases.,Medicine,2024
38242975,Effects of treatment with clopidogrel with or without proton pump inhibitor omeprazole on the risk of ischemic stroke: a nationwide cohort study.,Scientific reports,2024
37551775,CYP2C19 loss-of-function alleles and use of omeprazole or esomeprazole increase the risk of cardiovascular outcomes in patients using clopidogrel.,Clinical and translational science,2023
36113328,Acid suppressants use and risk of atherosclerotic cardiovascular disease in middle-aged and older adults.,Atherosclerosis,2022
31073352,Interaction between warfarin and astaxanthin: A case report.,Journal of cardiology cases,2019
29398173,Design of a Randomized Placebo-Controlled Trial to Assess Dabigatran and Omeprazole in Patients with Myocardial Injury after Noncardiac Surgery (MANAGE).,The Canadian journal of cardiology,2018
29045287,Yosprala: A Fixed Dose Combination of Aspirin and Omeprazole.,Cardiology in review,2018
26386792,"Concomitant proton-pump inhibitor use, platelet activity, and clinical outcomes in patients with acute coronary syndromes treated with prasugrel versus clopidogrel and managed without revascularization: insights from the Targeted Platelet Inhibition to Clarify the Optimal Strategy to Medically Manage Acute Coronary Syndromes trial.",American heart journal,2015
25949846,Clinical relevance of clopidogrel-proton pump inhibitors interaction.,World journal of gastrointestinal pharmacology and therapeutics,2015
25657176,Comparative risk of ischemic stroke among users of clopidogrel together with individual proton pump inhibitors.,Stroke,2015
25587094,Conflicting results between randomized trials and observational studies on the impact of proton pump inhibitors on cardiovascular events when coadministered with dual antiplatelet therapy: systematic review.,Circulation. Cardiovascular quality and outcomes,2015
25300316,PA32540 for the secondary prevention of cardiovascular disease in patients at risk for aspirin-associated gastric ulcers.,Expert review of cardiovascular therapy,2014
24308072,,,2013
23826440,Clopidogrel Resistance by P2Y12 Platelet Function Testing in Patients Undergoing Neuroendovascular Procedures: Incidence of Ischemic and Hemorrhagic Complications.,Journal of vascular and interventional neurology,2013
23532686,Pharmacokinetics and pharmacodynamics of the antiplatelet combination aspirin (acetylsalicylic acid) plus extended-release dipyridamole are not altered by coadministration with the potent CYP2C19 inhibitor omeprazole.,"American journal of cardiovascular drugs : drugs, devices, and other interventions",2013
23110469,Genetic polymorphisms and drug interactions leading to clopidogrel resistance: why the Asian population requires special attention.,The International journal of neuroscience,2013
31528551,Duodenal pseudomelanosis (pseudomelanosis duodeni): a rare endoscopic finding.,Autopsy & case reports,2011
21819266,Clopidogrel pharmacogenetics: metabolism and drug interactions.,Drug metabolism and drug interactions,2011
20653354,Impact of proton pump inhibitors on the effectiveness of clopidogrel after coronary stent placement: the clopidogrel Medco outcomes study.,Pharmacotherapy,2010
