PMID,Title,Journal,Year
40852189,The effects of GLP-1 agonists on HbA1c and insulin dose among patients with type 1 diabetes.,Frontiers in endocrinology,2025
40707821,Obesity and the Gut-Brain Axis in Type 1 Diabetes Mellitus: Terra Incognita?,Current obesity reports,2025
40429740,Effects of Combination Treatment with Leptin and Liraglutide on Glucose Metabolism in Insulin-Dependent Diabetic Mice.,International journal of molecular sciences,2025
40374968,Proinflammatory cytokine-induced alpha cell impairment in human islet microtissues is partially restored by dual incretin receptor agonism.,Diabetologia,2025
40202504,Liraglutide Treatment Reverses Unconventional Cellular Defects in Induced Pluripotent Stem Cell-Derived beta-Cells Harboring a Partially Functional WFS1 Variant.,Diabetes,2025
40150917,Two-pronged approach: Therapeutic effect of biological scaffold combined with immune intervention and beta-cell replacement on type 1 diabetic mice.,"Diabetes, obesity & metabolism",2025
40022528,The Promise of Adjunct Medications in Improving Type 1 Diabetes Outcomes: Glucagon-Like Peptide Receptor Agonists.,Journal of diabetes science and technology,2025
39725294,Characterization and Role of Glucagon-Like Peptide 1 Receptor in the Lacrimal Gland: Novel Insights into Diabetic Dry Eye Pathogenesis.,The American journal of pathology,2025
39717993,Determinants of Liraglutide Treatment Discontinuation in Type 1 Diabetes: A Post Hoc Analysis of ADJUNCT ONE and ADJUNCT TWO Randomized Placebo-Controlled Clinical Studies.,Journal of diabetes science and technology,2025
39707844,Expectations and Outcomes From Glucagon-Like Peptide-1 Receptor Agonists As Adjunct Treatment for Type 1 Diabetes - Case Presentations.,Journal of diabetes science and technology,2025
39640632,New horizon of the combined BCG vaccine with probiotic and liraglutide in augmenting beta cell survival via suppression of TXNIP/NLRP3 pyroptosis signaling in Streptozocin-Induced diabetes mellitestype-1 in rats.,Heliyon,2024
39518671,Effectiveness and Safety of GLP-1 Receptor Agonists in Patients with Type 1 Diabetes.,Journal of clinical medicine,2024
39409118,"Antinociceptive Behavior, Glutamine/Glutamate, and Neopterin in Early-Stage Streptozotocin-Induced Diabetic Neuropathy in Liraglutide-Treated Mice under a Standard or Enriched Environment.",International journal of molecular sciences,2024
39376174,Polycystic ovary syndrome and type 1 diabetes - the current state of knowledge.,Endokrynologia Polska,2024
39311553,"Liraglutide Treatment Improves Glycaemic Dysregulation, Body Composition, Cardiometabolic Variables and Uncontrolled Eating Behaviour in Adolescents with Severe Obesity.",Journal of clinical research in pediatric endocrinology,2025
39192527,"Liraglutide enhances insulin secretion and prolongs the remission period in adults with newly diagnosed type 1 diabetes (the NewLira study): A randomized, double-blind, placebo-controlled trial.","Diabetes, obesity & metabolism",2024
38799027,Can Unmet Needs Be Addressed by Adjunctive Therapies? Findings from a Patient Perspectives Survey in Adults with Type 1 Diabetes.,Journal of patient experience,2024
38578708,Liraglutide Protects Pancreatic Islet From Ischemic Injury by Reducing Oxidative Stress and Activating Akt Signaling During Cold Preservation to Improve Islet Transplantation Outcomes.,Transplantation,2024
38096190,Testing a new platform to screen disease-modifying therapy in type 1 diabetes.,PloS one,2023
37779603,Success story of GLP-1 agonist (Liraglutide) treatment in someone with type 1 diabetes: a life transformed.,Cardiovascular endocrinology & metabolism,2023
