PMID,Title,Journal,Year
36973219,[Investigate of the etiology and prevention status of liver cirrhosis].,Zhonghua yi xue za zhi,2023
35069216,Association Between Nonselective Beta-Blocker Use and Hepatocellular Carcinoma in Patients With Chronic Hepatitis B Without Cirrhosis and Decompensation.,Frontiers in pharmacology,2021
33883777,Diagnosis and management of extrahepatic oesophageal variceal bleed in children in a low resourced setting.,Ghana medical journal,2020
31125347,The effect of propranolol on the prognosis of hepatocellular carcinoma: A nationwide population-based study.,PloS one,2019
30325126,Tufted angioma arising at the site of hepatitis B vaccination: A case report.,The Turkish journal of pediatrics,2018
29525760,Pancytopenia: a rare complication of Graves' disease.,BMJ case reports,2018
29507022,Pregnancy in a patient with portal hypertension secondary to liver cirrhosis.,BMJ case reports,2018
27206523,Graves' hyperthyroidism accompanied with acute hepatitis B virus infection: an extrahepatic manifestation?,Virology journal,2016
22893871,Is there any vindication for low dose nonselective beta-blocker medication in patients with liver cirrhosis?,Clinical and molecular hepatology,2012
22505448,Chronic hepatitis B with type I diabetes mellitus and autoimmune thyroiditis development during interferon alpha therapy.,Journal of infection in developing countries,2012
21593679,Successful pregnancy outcome in decompensated chronic liver disease with portal vein thrombosis: case report and review of literature.,European journal of gastroenterology & hepatology,2011
20825302,Sorafenib-induced destructive thyroiditis.,Thyroid : official journal of the American Thyroid Association,2010
18506284,[Acute hepatic failure in a patient with hyperthyroidism and virus B hepatitis: recovery after plasmapheresis and thyroidectomy--a case report].,Arquivos brasileiros de endocrinologia e metabologia,2008
7548804,Haemodynamic effects of a combination of propranolol and clonidine in patients with post-hepatitic cirrhosis.,Journal of gastroenterology and hepatology,1995
1343892,Portal hypertension in schistosomiasis: pathophysiology and treatment.,Memorias do Instituto Oswaldo Cruz,1992
2680431,A randomised controlled trial of propranolol for the prevention of initial bleeding in cirrhotic patients with portal hypertension. Preliminary results. The Italian Multicenter Project for Propranolol in the Prevention of Bleeding.,Drugs,1989
3342729,Propranolol and HBsAg-positive cirrhosis.,Digestive diseases and sciences,1988
3803132,Hemodynamic effect of propranolol on portal hypertension in patients with HBsAg-positive cirrhosis.,Digestive diseases and sciences,1986
