pmid,title,journal,year,drug,disease
39707077,Evaluation of the Effect of Risankizumab on the Pharmacokinetics of Cytochrome P450 Substrates in Patients with Moderately to Severely Active Ulcerative Colitis or Crohn's Disease.,Clinical pharmacokinetics,2025,Warfarin,Ulcerative Colitis
39660571,A case of mesalamine potentiating hypoprothrombinemic effect of vitamin K antagonist (VKA) therapy resulting in life-threatening bleeding.,Journal of postgraduate medicine,2024,Warfarin,Ulcerative Colitis
39529874,Severe Antiphospholipid Syndrome and Diffuse Glomerulonephritis After Adalimumab Treatment in a Patient With Ulcerative Colitis.,Case reports in rheumatology,2024,Warfarin,Ulcerative Colitis
38741148,Portal vein thrombosis as extraintestinal complications of Crohn's disease: a case report and review of literature.,Journal of medical case reports,2024,Warfarin,Ulcerative Colitis
35611378,Cerebrovascular Events in Pediatric Inflammatory Bowel Disease: A Review of Published Cases.,"Pediatric gastroenterology, hepatology & nutrition",2022,Warfarin,Ulcerative Colitis
34720954,Case Report: Ulcerative Colitis with Multiple Dural Venous Thrombosis.,Case reports in neurology,2021,Warfarin,Ulcerative Colitis
34581012,Utilization of physiologically-based pharmacokinetic model to assess disease-mediated therapeutic protein-disease-drug interaction in immune-mediated inflammatory diseases.,Clinical and translational science,2022,Warfarin,Ulcerative Colitis
33177262,[Monotherapy using a direct oral anticoagulant (apixaban) for catheter thrombosis and pulmonary thromboembolism in a patient with ulcerative colitis: a case report].,Nihon Shokakibyo Gakkai zasshi = The Japanese journal of gastro-enterology,2020,Warfarin,Ulcerative Colitis
32185400,"The Natural History, Treatments, and Outcomes of Portal Vein Thrombosis in Patients With Inflammatory Bowel Disease.",Inflammatory bowel diseases,2021,Warfarin,Ulcerative Colitis
31309014,The Role of Warfarin and Rivaroxaban in the Treatment of Cerebral Venous Thrombosis.,Cureus,2019,Warfarin,Ulcerative Colitis
30817579,Therapeutic strategies of thromboembolic events in patients with inflammatory bowel diseases: Two case reports.,Medicine,2019,Warfarin,Ulcerative Colitis
28104092,The use of indomethacin in the prevention of postoperative radioulnar synostosis after distal biceps repair.,Journal of shoulder and elbow surgery,2017,Warfarin,Ulcerative Colitis
27324295,Embolic lower limb ischemia as a rare complication of ulcerative colitis: A case report and literature review.,Journal des maladies vasculaires,2016,Warfarin,Ulcerative Colitis
26204545,[Intracranial sinus venous thrombosis in ulcerative colitis. Report of one case].,Revista medica de Chile,2015,Warfarin,Ulcerative Colitis
25940967,Mesenteric venous thrombosis.,Circulation,2015,Warfarin,Ulcerative Colitis
23549165,Pseudotumor cerebri in a case of ulcerative colitis with sagittal sinus thrombosis.,Iranian journal of pediatrics,2013,Warfarin,Ulcerative Colitis
23537817,Predictors and safety of venous thromboembolism prophylaxis among hospitalized inflammatory bowel disease patients.,Journal of Crohn's & colitis,2013,Warfarin,Ulcerative Colitis
26181317,"Anticoagulation therapy dramatically improved severe sigmoiditis with findings resembling inflammatory bowel disease, which was caused by mesenteric venous thrombosis.",Clinical journal of gastroenterology,2012,Warfarin,Ulcerative Colitis
23023184,[Deep vein thrombosis as an extraintestinal manifestation of ulcerative colitis. Presentation of a case].,Revista de gastroenterologia del Peru : organo oficial de la Sociedad de Gastroenterologia del Peru,2012,Warfarin,Ulcerative Colitis
20472378,Cerebral venous thrombosis in an adolescent with ulcerative colitis.,Brain & development,2011,Warfarin,Ulcerative Colitis
19844145,[A case of renal vein thrombosis in a patient with ulcerative colitis].,The Korean journal of gastroenterology = Taehan Sohwagi Hakhoe chi,2009,Warfarin,Ulcerative Colitis
19543104,Chronic Budd-Chiari syndrome as a rare complication of Crohn's disease: a case report.,European journal of gastroenterology & hepatology,2010,Warfarin,Ulcerative Colitis
16369389,Extensive arterial and venous thrombosis in a patient with ulcerative colitis--a case report.,MedGenMed : Medscape general medicine,2005,Warfarin,Ulcerative Colitis
15843756,[A case of pulmonary thromboembolism in active ulcerative colitis].,The Korean journal of gastroenterology = Taehan Sohwagi Hakhoe chi,2005,Warfarin,Ulcerative Colitis
15750279,Hemorrhagic cerebral sinus thrombosis in a case of controlled ulcerative colitis.,"Internal medicine (Tokyo, Japan)",2005,Warfarin,Ulcerative Colitis
15682812,[A case of ulcerative colitis successfully treated with low-dose warfarin for portal vein thrombosis after colectomy].,Nihon Shokakibyo Gakkai zasshi = The Japanese journal of gastro-enterology,2005,Warfarin,Ulcerative Colitis
14687149,Venous thromboembolism in inflammatory bowel disease.,The American journal of gastroenterology,2004,Warfarin,Ulcerative Colitis
12269725,Anticoagulation therapy in cerebral sinovenous thrombosis and ulcerative colitis in children.,Journal of child neurology,2002,Warfarin,Ulcerative Colitis
11338079,Heparin therapy for ulcerative colitis? Effects and mechanisms.,European journal of gastroenterology & hepatology,2001,Warfarin,Ulcerative Colitis
11253860,A case report of warfarin resistance due to azathioprine and review of the literature.,Pharmacotherapy,2001,Warfarin,Ulcerative Colitis
11098339,Warfarin resistance due to sulfasalazine.,The Annals of pharmacotherapy,2000,Warfarin,Ulcerative Colitis
10509527,Heparin and inflammatory bowel disease.,"Lancet (London, England)",1999,Warfarin,Ulcerative Colitis
970774,"Chronic ulcerative colitis, skin necrosis, and cryofibrinogenemia.",Annals of internal medicine,1976,Warfarin,Ulcerative Colitis
4823964,The conservative management of renal vein thrombosis.,The Journal of urology,1974,Warfarin,Ulcerative Colitis
4537991,Recent advances in hematology as related to diseases of the colon and rectum.,The Surgical clinics of North America,1972,Warfarin,Ulcerative Colitis
