PMID,Title,Journal,Year
38877431,NeuroBehcet's-related intracranial hypertension without cerebral venous thrombosis: case report and review of literature.,BMC neurology,2024
38842197,The Spectrum of Papillophlebitis.,Ocular immunology and inflammation,2024
37763734,Treatment of Ulcerative Colitis: Impact on Platelet Aggregation.,"Medicina (Kaunas, Lithuania)",2023
37534898,The effectiveness of adalimumab as an add-on therapy in two cases with leg ulcers in Behcet's disease resistant to conventional immunosuppressive therapy alone and a review of the literature.,Modern rheumatology case reports,2023
36654597,Lessons Learned From a Case of Behcet's Disease Presenting With Fever and Life-Threatening Venous Thromboembolism.,Cureus,2022
36315212,[SOLVING A MEDICAL MYSTERY THROUGH THE EYES OF A YOUNG PATIENT WITH BUDD-CHIARI SYNDROME AND A NEW VISION LOSS].,Harefuah,2022
35814767,Case Report: A Case Series of Immunobiological Therapy (Anti-TNF-alpha) for Patients With Erythema Nodosum Leprosum.,Frontiers in medicine,2022
34154640,Pulmonary artery thrombosis as the first presentation of Behcet's syndrome: a case report and review of the literature.,Journal of medical case reports,2021
33196326,Systemic Lupus Erythematosus-associated Retinal Vasculitis Treated with Adalimumab.,Ocular immunology and inflammation,2022
32515665,Evaluating upadacitinib for the treatment of rheumatoid arthritis.,Expert opinion on pharmacotherapy,2020
32209197,[Efficacy and safety of anti-tumor necrosis factor alpha monoclonal antibodies in 16 patients with severe/refractory vasculo Behcet's disease].,Zhonghua nei ke za zhi,2020
31856939,One year in review 2019: Behcet's syndrome.,Clinical and experimental rheumatology,2019
31828765,Anti-IL-12/23p40 antibodies for maintenance of remission in Crohn's disease.,The Cochrane database of systematic reviews,2019
30582516,One year in review 2018: Behcet's syndrome.,Clinical and experimental rheumatology,2018
30548210,Adalimumab as Treatment for Venous Thrombosis in Behcet's Syndrome: Comment on the Article by Emmi et al.,"Arthritis & rheumatology (Hoboken, N.J.)",2019
30537215,Reply.,"Arthritis & rheumatology (Hoboken, N.J.)",2019
30499073,Vascular Behcet's syndrome: an update.,Internal and emergency medicine,2019
30125675,Efficacy of anti-TNF alpha in severe and refractory major vessel involvement of Behcet's disease: A multicenter observational study of 18 patients.,"Clinical immunology (Orlando, Fla.)",2018
29676522,Adalimumab-Based Treatment Versus Disease-Modifying Antirheumatic Drugs for Venous Thrombosis in Behcet's Syndrome: A Retrospective Study of Seventy Patients With Vascular Involvement.,"Arthritis & rheumatology (Hoboken, N.J.)",2018
29352960,Persistent Fever and Abdominal Pain in a Young Woman With Budd-Chiari Syndrome.,Gastroenterology,2018
