PMID,Title,Journal,Year
40741027,Impact of glucagon-like peptide-1 receptor agonists on the incidence of atrial fibrillation.,World journal of cardiology,2025
38551786,Worth Their Weight? An Update on New and Emerging Pharmacologic Agents for Obesity and Their Potential Role for Persons with Cardiac Conditions.,Current cardiology reports,2024
38383462,Feasibility study of Glucagon-like peptide-1 analogues for the optimization of Outcomes in obese patients undergoing AbLation for Atrial Fibrillation (GOAL-AF) protocol.,Pilot and feasibility studies,2024
38275114,Trends and Outcomes Associated With Bariatric Surgery and Pharmacotherapies With Weight Loss Effects Among Patients With Heart Failure and Obesity.,Circulation. Heart failure,2024
38186489,Role of Liraglutide Use in Patients With Heart Failure.,Cureus,2023
37719430,Glucagon-Like Peptide-1 Protects Against Atrial Fibrillation and Atrial Remodeling in Type 2 Diabetic Mice.,JACC. Basic to translational science,2023
37001648,How cardiologists can manage excess body weight and related cardiovascular risk. An expert opinion.,International journal of cardiology,2023
36396031,Glucagon-like Peptide-1 receptor Tie2+ cells are essential for the cardioprotective actions of liraglutide in mice with experimental myocardial infarction.,Molecular metabolism,2022
35792987,Liraglutide inhibits AngII-induced cardiac fibroblast proliferation and ECM deposition through regulating miR-21/PTEN/PI3K pathway.,Cell and tissue banking,2023
35776065,New-Onset Atrial Fibrillation in Patients With Type 2 Diabetes Treated With Novel Glucose-Lowering Therapies.,The Journal of clinical endocrinology and metabolism,2022
35702660,Can glucagon-like peptide-1 receptor agonists and dipeptidyl peptidase-4 inhibitors help in mitigating the risk of atrial fibrillation in patients with diabetes?,Cardiovascular endocrinology & metabolism,2022
35693625,The effectiveness of SGLT2 inhibitor in the incidence of atrial fibrillation/atrial flutter in patients with type 2 diabetes mellitus/heart failure: a systematic review and meta-analysis.,Journal of thoracic disease,2022
35465349,Ameliorative Impact of Liraglutide on Chronic Intermittent Hypoxia-Induced Atrial Remodeling.,Journal of immunology research,2022
34256040,Mechanism of and strategy to mitigate liraglutide-mediated positive chronotropy.,Life sciences,2021
32448716,"Major cardiovascular events, heart failure, and atrial fibrillation in patients treated with glucagon-like peptide-1 receptor agonists: An updated meta-analysis of randomized controlled trials.","Nutrition, metabolism, and cardiovascular diseases : NMCD",2020
32006518,Association of glucose-lowering medications with cardiovascular outcomes: an umbrella review and evidence map.,The lancet. Diabetes & endocrinology,2020
30762094,Liraglutide suppresses atrial electrophysiological changes.,Heart and vessels,2019
29949039,Advances in Clinical Cardiology 2017: A Summary of Key Clinical Trials.,Advances in therapy,2018
28569363,Glucagon-like peptide-1 receptor agonists and atrial fibrillation: a systematic review and meta-analysis of randomised controlled trials.,Journal of endocrinological investigation,2017
28537000,Advances in Clinical Cardiology 2016: A Summary of the Key Clinical Trials.,Advances in therapy,2017
