PMID,Title,Journal,Year
40646275,Comparison of bone mineral density changes between denosumab and bisphosphonates in tenofovir-exposed chronic hepatitis B patients with osteoporosis.,Osteoporosis international : a journal established as result of cooperation between the European Foundation for Osteoporosis and the National Osteoporosis Foundation of the USA,2025
40587168,Osteoporosis: A Review.,JAMA,2025
40529292,Treatment of osteoporosis in the solid organ transplant recipient: an organ-based approach.,Therapeutic advances in endocrinology and metabolism,2025
39656914,Risk factors for osteonecrosis of the jaw in patients with chronic kidney disease: a nested case-control study.,Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,2025
39446307,A case of complete response to radiotherapy combined with durvalumab and tremelimumab in a patient with unknown primary hepatocellular carcinoma arising in the lumbar spine.,Clinical journal of gastroenterology,2025
39336089,The Constellation of Risk Factors and Paraneoplastic Syndromes in Cholangiocarcinoma: Integrating the Endocrine Panel Amid Tumour-Related Biology (A Narrative Review).,Biology,2024
38875461,Bone health in patients with inflammatory bowel disease.,Swiss medical weekly,2024
38524631,Anti-osteoporotic treatments in the era of non-alcoholic fatty liver disease: friend or foe.,Frontiers in endocrinology,2024
35589613,Nonalcoholic fatty liver disease and osteoporosis: A potential association with therapeutic implications.,"Diabetes, obesity & metabolism",2022
25905202,An Overview of Glucocorticoid-Induced Osteoporosis.,,2000
33730783,Zoledronic Acid after Treatment with Denosumab is Associated with Bone Loss within 1 Year.,Journal of bone metabolism,2021
33466886,Denosumab-Induced Immune Hepatitis.,Biomedicines,2021
32952342,Effects of denosumab treatment in chronic liver disease patients with osteoporosis.,World journal of gastroenterology,2020
31003599,Denosumab improves clinical manifestations of hypophosphatemic osteomalacia by adefovir-induced Fanconi syndrome: a case report.,Journal of medical case reports,2019
30171299,Severe hypophosphatemia induced by denosumab in a patient with osteomalacia and tenofovir disoproxil fumarate-related acquired Fanconi syndrome.,Osteoporosis international : a journal established as result of cooperation between the European Foundation for Osteoporosis and the National Osteoporosis Foundation of the USA,2019
27881164,Administration of anti-receptor activator of nuclear factor-kappa B ligand (RANKL) antibody for the treatment of osteoporosis was associated with amelioration of hepatitis in a female patient with growth hormone deficiency: a case report.,BMC endocrine disorders,2016
27757701,Young patients and those with a low eGFR benefitted more from denosumab therapy in femoral neck bone mineral density.,Clinical rheumatology,2017
