PMID,Title,Journal,Year
40733650,Factors Associated with Impaired Humoral Immune Response to mRNA Vaccines in Patients with Inflammatory Bowel Disease: A Matched-Cohort Analysis from the RisCoin Study.,Vaccines,2025
40488888,Wells syndrome: emerging triggers and treatments- an updated systematic review.,Archives of dermatological research,2025
39638806,Altered plasma levels of the SARS-CoV-2-related proteins ACE2 and TMPRSS2 in patients with Crohn's disease.,Scientific reports,2024
39581202,"Efficacy and safety of mirikizumab in patients with moderately-to-severely active Crohn's disease: a phase 3, multicentre, randomised, double-blind, placebo-controlled and active-controlled, treat-through study.","Lancet (London, England)",2024
39516454,"Efficacy and Safety of Risankizumab in Patients with Psoriasis Showing Suboptimal Response to Secukinumab or Ixekizumab: Results from a Phase 3b, Open-Label, Single-Arm (aIMM) Study.",Dermatology and therapy,2024
39313861,Decreased vision due to scarring after phototherapeutic keratectomy.,Journal of cataract and refractive surgery,2024
39114133,Mirikizumab: A promising breakthrough in Crohn's disease treatment.,Health science reports,2024
38765193,Ustekinumab in the Treatment of Generalized Pustular Psoriasis in a Pregnant Patient.,"Clinical, cosmetic and investigational dermatology",2024
38653608,Pityriasis rubra pilaris after COVID-19 vaccination: successful treatment with ustekinumab.,Anais brasileiros de dermatologia,2024
38331098,Vaccination recommendations for adults receiving biologics and oral therapies for psoriasis and psoriatic arthritis: Delphi consensus from the medical board of the National Psoriasis Foundation.,Journal of the American Academy of Dermatology,2024
38034448,Drug Interaction Between Tacrolimus and Paxlovid (Nirmatrelvir/Ritonavir) in an Adolescent with Inflammatory Bowel Disease.,JPGN reports,2023
38007154,A booster dose of SARS-COV-2 vaccine improves suboptimal seroconversion rates in patients with inflammatory bowel disease. Results of a prospective multicenter study of GETECCU (VACOVEII study).,Gastroenterologia y hepatologia,2024
37941436,Antibody Responses to Influenza Vaccination are Diminished in Patients With Inflammatory Bowel Disease on Infliximab or Tofacitinib.,Journal of Crohn's & colitis,2024
37842172,"Neutralising antibody responses against SARS-CoV-2 Omicron BA.4/5 and wild-type virus in patients with inflammatory bowel disease following three doses of COVID-19 vaccine (VIP): a prospective, multicentre, cohort study.",EClinicalMedicine,2023
37830113,A Challenging Case of Oral Ulcers and Gastrointestinal Bleeding: Crohn's or Behcet's Disease.,Case reports in pediatrics,2023
37818772,Effect of Immunosuppressive or Immunomodulatory Agents on Severe COVID-19 Outcomes: A Population-Based Cohort Study.,ACR open rheumatology,2023
37766088,Humoral Immunity in Immunosuppressed IBD Patients after the Third SARS-CoV-2 Vaccination: A Comparison with Healthy Control Subjects.,Vaccines,2023
37764964,Impact of Treatment with Ustekinumab on Severe Infections in a Patient with Uncontrolled Psoriasis and Late-Onset Combined Primary Immunodeficiency: Case Report.,"Pathogens (Basel, Switzerland)",2023
37488811,"Comparison of risankizumab and apremilast for the treatment of adults with moderate plaque psoriasis eligible for systemic therapy: results from a randomized, open-label, assessor-blinded phase IV study (IMMpulse).",The British journal of dermatology,2023
37232444,Impact of Holding Immunosuppressive Therapy in Patients with Inflammatory Bowel Disease Around mRNA COVID-19 Vaccine Administration on Humoral Immune Response and Development of COVID-19 Infection.,Journal of Crohn's & colitis,2023
