PMID,Title,Journal,Year
39837402,Lung transplantation and bone health: A narrative review.,The Journal of heart and lung transplantation : the official publication of the International Society for Heart Transplantation,2025
38524631,Anti-osteoporotic treatments in the era of non-alcoholic fatty liver disease: friend or foe.,Frontiers in endocrinology,2024
38341165,Sustained hypophosphatemia after denosumab in a patient on hemodialysis.,Bone,2024
37470608,Histopathological response to denosumab in giant cell tumours of bone - A review of 11 cases.,Journal of cancer research and therapeutics,2023
37328745,Cinacalcet increases renal calcium excretion in PTHrP-mediated hypercalcemia: a case report.,BMC endocrine disorders,2023
37159055,Treatment for osteoporosis in people with beta-thalassaemia.,The Cochrane database of systematic reviews,2023
36091939,The Activation of PDGFRbeta on Mononuclear Stromal/Tumor Cells in Giant Cell Tumor of Bone After Denosumab Treatment. An Immunohistochemical Study of Five Cases.,Pathology oncology research : POR,2022
35952985,Denosumab Use in Adults With Fibrous Dysplasia: Case Reports and Review of the Literature.,Endocrine practice : official journal of the American College of Endocrinology and the American Association of Clinical Endocrinologists,2022
35059303,Treatment of cystic fibrosis related bone disease.,Journal of clinical & translational endocrinology,2022
34995868,Clinicopathologic and molecular features of denosumab-treated giant cell tumour of bone (GCTB): Analysis of 21 cases.,Annals of diagnostic pathology,2022
34961753,Ultra-Short Course of Neo-Adjuvant Denosumab for Nerve-Sparing Surgery for Giant Cell Tumor of Bone in Sacrum.,Spine,2022
34697948,Severe Symptomatic Hypocalcemia Associated With Denosumab Administration in a Patient With Decompensated Cirrhosis and Renal Dysfunction.,The Annals of pharmacotherapy,2022
33730783,Zoledronic Acid after Treatment with Denosumab is Associated with Bone Loss within 1 Year.,Journal of bone metabolism,2021
33466886,Denosumab-Induced Immune Hepatitis.,Biomedicines,2021
33208241,Treatment of nonalcoholic fatty liver disease with an anti-osteoporotic medication: A hypothesis on drug repurposing.,Medical hypotheses,2021
32952342,Effects of denosumab treatment in chronic liver disease patients with osteoporosis.,World journal of gastroenterology,2020
32772338,A mutation in NOTCH2 gene first associated with Hajdu-Cheney syndrome in a Greek family: diversity in phenotype and response to treatment.,Endocrine,2021
31863485,Letter to the Editor: Might Denosumab Fit in Primary Biliary Cholangitis Treatment?,"Hepatology (Baltimore, Md.)",2020
31651524,Denosumab-treated Giant Cell Tumors of Bone: A Clinicopathologic Analysis of 35 Cases From the French Group of Bone Pathology.,The American journal of surgical pathology,2020
28235628,Denosumab-treated giant cell tumor of bone. Its histologic spectrum and potential diagnostic pitfalls.,Human pathology,2017
