PMID,Title,Journal,Year
38725207,Prevalence of Hepatitis C Virus Infection and Efficacy of Sofosbuvir-Velpatasvir and Sofosbuvir-Daclatasvir Treatment Regimens in End-stage Renal Disease Patients on Maintenance Hemodialysis.,"Saudi journal of kidney diseases and transplantation : an official publication of the Saudi Center for Organ Transplantation, Saudi Arabia",2023
38392918,Updated Clinical Guidelines on the Management of Hepatitis C Infection in Children.,"Pathogens (Basel, Switzerland)",2024
38264764,Hepatitis C virus point-of-care microelimination approach in a vulnerable population in the South of Spain.,Gastroenterology report,2024
37868481,Sofosbuvir and Velpatasvir Regimen Outcome for Chronic Hepatitis C Patients With End-Stage Renal Disease Undergoing Hemodialysis.,Cureus,2023
37389016,The SHELTER Trial of Transplanting Hepatitis C Virus-Infected Lungs Into Uninfected Recipients.,Transplantation direct,2023
37243512,Significance of portal venous blood flow as a factor to determine liver function in patients with decompensated cirrhosis due to hepatitis C virus infection following achievement of sustained viral response by sofosbuvir plus velpatasvir.,Hepatology research : the official journal of the Japan Society of Hepatology,2023
36729172,Short-term hepatocyte function and portal hypertension outcomes of sofosbuvir/velpatasvir for decompensated hepatitis C-related cirrhosis.,Journal of gastroenterology,2023
35248213,Safety and efficacy of sofosbuvir-velpatasvir to treat chronic hepatitis C virus infection in treatment-naive patients in Rwanda (SHARED-3): a single-arm trial.,The lancet. Gastroenterology & hepatology,2022
35248212,Safety and efficacy of sofosbuvir-velpatasvir-voxilaprevir for re-treatment of chronic hepatitis C virus infection in patients with previous direct-acting antiviral treatment failure in Rwanda (SHARED-3): a single-arm trial.,The lancet. Gastroenterology & hepatology,2022
35110949,Outreach onsite treatment with a simplified pangenotypic direct-acting anti-viral regimen for hepatitis C virus micro-elimination in a prison.,World journal of gastroenterology,2022
34759209,"Sofosbuvir-based antiviral therapy provided highly treatment efficacy, safety, and good tolerability for Taiwanese chronic hepatitis C patients with decompensated cirrhosis.",Journal of the Chinese Medical Association : JCMA,2022
34514971,Interaction of the renin inhibitor aliskiren with the SARS-CoV-2 main protease: a molecular docking study.,Journal of biomolecular structure & dynamics,2022
33577593,"Direct antiviral agents for hepatitis C and drug interaction risk: A retrospective cohort study with real and simulated data on medication interaction, prevalence of comorbidities and comedications.",PloS one,2021
32914297,Hepatitis C virus-associated decompensated liver cirrhosis with refractory hepatic encephalopathy successfully treated by balloon-occluded retrograde transvenous obliteration after sofosbuvir/velpatasvir.,Clinical journal of gastroenterology,2020
32887983,Efficacy and Safety of Sofosbuvir/Velpatasvir/Voxilaprevir for Hepatitis C Virus (HCV) NS5A-Inhibitor Experienced Patients With Difficult to Cure Characteristics.,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America,2021
30987413,SVR12 Higher than 97% in GT3 Cirrhotic Patients with Evidence of Portal Hypertension Treated with SOF/VEL without Ribavirin: A Nation-Wide Cohort Study.,Cells,2019
