PMID,Title,Journal,Year
40878856,Hydroxychloroquine-Induced Generalized Pustular Psoriasis Successfully Treated With Secukinumab: A Case Report.,The Journal of dermatology,2025
40125151,Acute Generalized Exanthematous Pustulosis Following the Administration of Cephalexin: A Case Report and Review of the Literature.,Cureus,2025
39886296,Methotrexate-Induced Accelerated Nodulosis: A Case Series.,Mediterranean journal of rheumatology,2024
39529874,Severe Antiphospholipid Syndrome and Diffuse Glomerulonephritis After Adalimumab Treatment in a Patient With Ulcerative Colitis.,Case reports in rheumatology,2024
39439367,Liver fibrosis in inflammatory arthritis patients treated with methotrexate and hydroxychloroquine: A FIB-4 index analysis.,International journal of rheumatic diseases,2024
38902318,A cross sectional study assessing steatotic liver disease in patients with systemic lupus erythematosus.,Scientific reports,2024
38865116,Prevalence and Treatment Patterns in Patients With Lichen Planopilaris.,JAMA dermatology,2024
38569663,Membranous lupus nephritis secondary to secukinumab therapy: A case report and literature review.,Lupus,2024
38102997,Impetigo herpetiformis in the second trimester: a case report and review of the literature.,The Journal of international medical research,2023
38059657,Hydroxychloroquine exacerbates imiquimod-induced psoriasis-like dermatitis through stimulating overexpression of IL-6 in keratinocytes.,Immunopharmacology and immunotoxicology,2024
38013380,Acute generalized exanthematous pustulosis caused by hydroxychloroquine in a patient with rheumatoid arthritis and CARD14 mutation: Case report.,Medicine,2023
38010652,Low-Dose Methotrexate and Serious Adverse Events Among Older Adults With Chronic Kidney Disease.,JAMA network open,2023
37853863,Early-Onset Generalized Pustular Psoriasis of Pregnancy Following Hydroxychloroquine Use.,Annals of dermatology,2023
37839033,Secukinumab-induced systemic lupus erythematosus in psoriatic arthritis.,ARP rheumatology,2023
37736481,Subacute cutaneous lupus erythematosus with a psoriasiform presentation: A diagnostic clinical conundrum.,Clinical case reports,2023
37670693,Potential Benefits of Psilocybin for Lupus Pain: A Case Report.,Current rheumatology reviews,2024
37515801,How has the COVID-19 pandemic affected our rheumatology patients using biological/targeted DMARDs?,Journal of infection in developing countries,2023
37484756,Hydroxychloroquine-induced repetitive atypical pustular drug eruptions in the same patient separated by 12 years.,Clinical case reports,2023
36420890,Initiation of hydroxychloroquine therapy during pregnancy can cause adverse effects and alter pregnancy outcomes: A case of acute generalised exanthematous pustulosis induced by hydroxychloroquine in a patient with systemic lupus erythematosus.,Modern rheumatology case reports,2023
36382593,"Clinical characteristics, management, and quality of life of psoriasis patients with coexistent lupus erythematosus: Data from the Malaysian Psoriasis Registry.",International journal of rheumatic diseases,2023
