PMID,Title,Journal,Year
40367557,Doxycycline: An essential tool for Alzheimer's disease.,Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,2025
40156002,Klotho overexpression protects human cortical neurons from beta-amyloid induced neuronal toxicity.,Molecular brain,2025
40021076,Partial reprogramming by cyclical overexpression of Yamanaka factors improves pathological phenotypes of tauopathy mouse model of human Alzheimer's disease.,Progress in neurobiology,2025
39757785,Elevated p16Ink4a Expression Enhances Tau Phosphorylation in Neurons Differentiated From Human-Induced Pluripotent Stem Cells.,Aging cell,2025
39546395,Generating iAstrocytes From Human Induced Pluripotent Stem Cells by Combining Low-Density Passaging of Neural Progenitor Cells and Transcription Factor NFIA Transdifferentiation.,Current protocols,2024
39525305,Repurposing doxycycline for Alzheimer's treatment: Challenges from a nano-based drug delivery perspective.,"Brain, behavior, & immunity - health",2024
39529115,p16(Ink4a)-induced senescence in cultured mast cells as a model for ageing reveals significant morphological and functional changes.,Immunity & ageing : I & A,2024
39257816,Increased burden of rare risk variants across gene expression networks predisposes to sporadic Parkinson's disease.,bioRxiv : the preprint server for biology,2024
39217739,Forget me not: The effect of doxycycline on human declarative memory.,European neuropsychopharmacology : the journal of the European College of Neuropsychopharmacology,2024
38940430,NUP98-BPTF promotes oncogenic transformation through PIM1 upregulation.,Cancer medicine,2024
38630226,Directed Differentiation of Neurons from Human iPSCs for Modeling Neurological Disorders.,"Methods in molecular biology (Clifton, N.J.)",2024
38496655,Multielectrode array characterization of human induced pluripotent stem cell derived neurons in co-culture with primary human astrocytes.,bioRxiv : the preprint server for biology,2024
38178148,Doxycycline for transgene control disrupts gut microbiome diversity without compromising acute neuroinflammatory response.,Journal of neuroinflammation,2024
37950283,A novel transgenic mouse line with hippocampus-dominant and inducible expression of truncated human tau.,Translational neurodegeneration,2023
37553894,Orexin 2 receptor antagonism sex-dependently improves sleep/wakefulness and cognitive performance in tau transgenic mice.,British journal of pharmacology,2024
37047718,"A Dual-Function ""TRE-Lox"" System for Genetic Deletion or Reversible, Titratable, and Near-Complete Downregulation of Cathepsin D.",International journal of molecular sciences,2023
36756194,Pathogenic tau decreases nuclear tension in cultured neurons.,Frontiers in aging,2023
36445009,Discovery of Dual Abeta/Tau Inhibitors and Evaluation of Their Therapeutic Effect on a Drosophila Model of Alzheimer's Disease.,ACS chemical neuroscience,2022
36343696,Depression-related phenotypes at early stages of Abeta and tau accumulation in inducible Alzheimer's disease mouse model: Task-oriented and concept-driven interpretations.,Behavioural brain research,2023
36232578,A Combined Cell-Worm Approach to Search for Compounds Counteracting the Toxicity of Tau Oligomers In Vivo.,International journal of molecular sciences,2022
