PMID,Title,Journal,Year
40494355,Longitudinal progression of blood biomarkers reveals a key role of reactive astrocytosis in preclinical Alzheimer's disease.,"Med (New York, N.Y.)",2025
39350379,Disease-Modifying Antirheumatic Drugs and Dementia Prevention: A Systematic Review of Observational Evidence in Rheumatoid Arthritis.,The journal of prevention of Alzheimer's disease,2024
39324288,A Peptide-Drug Conjugate-Based Nanoplatform for Immunometabolic Activation and In Situ Nerve Regeneration in Advanced-Stage Alzheimer's Disease.,"Advanced materials (Deerfield Beach, Fla.)",2024
37506854,Dual role of autophagy for advancements from conventional to new delivery systems in cancer.,Biochimica et biophysica acta. General subjects,2023
37482676,Should evidence of an autolysosomal de-acidification defect in Alzheimer and Parkinson diseases call for caution in prescribing chronic PPI and DMARD?,Autophagy,2023
36577843,Hydroxychloroquine lowers Alzheimer's disease and related dementias risk and rescues molecular phenotypes related to Alzheimer's disease.,Molecular psychiatry,2023
35165505,The Impact of COVID-19 On Comorbidities: A Review Of Recent Updates For Combating It.,Saudi journal of biological sciences,2022
34274565,Recent advances in drug repurposing using machine learning.,Current opinion in chemical biology,2021
33170091,Drug repurposing for Alzheimer's disease: in silico and in vitro investigation of FDA-approved drugs as acetylcholinesterase inhibitors.,Journal of biomolecular structure & dynamics,2022
32925078,COVID-19: Review of a 21st Century Pandemic from Etiology to Neuro-psychiatric Implications.,Journal of Alzheimer's disease : JAD,2020
32921678,Suspected Hydroxychloroquine-Induced Sinus Bradycardia and QTc Prolongation in a Patient with COVID-19.,International heart journal,2020
32837118,Destabilizing the structural integrity of COVID-19 by caulerpin and its derivatives along with some antiviral drugs: An in silico approaches for a combination therapy.,Structural chemistry,2020
32645478,Hydroxychloroquine safety: A meta-analysis of randomized controlled trials.,Travel medicine and infectious disease,2020
31473595,Response to: 'Chronic hydroxychloroquine exposure and the risk of Alzheimer's disease' by Lai et al.,Annals of the rheumatic diseases,2021
31434638,Chronic hydroxychloroquine exposure and the risk of Alzheimer's disease.,Annals of the rheumatic diseases,2021
30337424,Chronic hydroxychloroquine/chloroquine exposure for connective tissue diseases and risk of Alzheimer's disease.,Annals of the rheumatic diseases,2019
30337423,Response to: 'Chronic hydroxychloroquine/chloroquine exposure for connective tissue diseases and risk of Alzheimer's disease' by Lee.,Annals of the rheumatic diseases,2019
30185414,Chronic hydroxychloroquine/chloroquine exposure for connective tissue diseases and risk of Alzheimer's disease: a population-based cohort study.,Annals of the rheumatic diseases,2019
30153072,Diverse mechanisms of autophagy dysregulation and their therapeutic implications: does the shoe fit?,Autophagy,2019
28640657,Retinal Findings on OCT in Systemic Conditions.,Seminars in ophthalmology,2018
