PMID,Title,Journal,Year
40689675,Cardiovascular and thromboembolic risks of JAK inhibitors in atopic dermatitis: A global cohort study.,Journal of the European Academy of Dermatology and Venereology : JEADV,2025
40373178,VEXAS Syndrome.,,1993
40130124,"Vacuoles, E1 Enzyme, X-linked, Autoinflammatory, and Somatic (VEXAS) Syndrome: A Diagnostic and Therapeutic Conundrum.",Cureus,2025
39833567,The cardiometabolic safety of dupilumab in atopic dermatitis: A global large-scale cohort study.,Archives of dermatological research,2025
38886005,Increased risk of cardiovascular events under the treatments with Janus kinase inhibitors versus biological disease-modifying antirheumatic drugs in patients with rheumatoid arthritis: a retrospective longitudinal population-based study using the Japanese health insurance database.,RMD open,2024
38738091,A Case of Femoral Artery Aneurysm Caused by Methotrexate Associated Lymphoproliferative Disease.,Cureus,2024
38445428,Cerebral venous thrombosis after first Methotrexate administration by lumbar puncture in a patient with large B cell lymphoma.,La Tunisie medicale,2023
37945279,Right atrial thrombus leading to pulmonary embolism in a patient with dermatomyositis and COVID-19 managed with FlowTriever device thrombectomy.,BMJ case reports,2023
37830113,A Challenging Case of Oral Ulcers and Gastrointestinal Bleeding: Crohn's or Behcet's Disease.,Case reports in pediatrics,2023
37568079,"First-line induction chemotherapy with high-dose methotrexate versus teniposide in patients with newly diagnosed primary central nervous system lymphoma: a retrospective, multicenter cohort study.",BMC cancer,2023
37448804,Baricitinib retention rate: 'real-life' data from a mono-centric cohort of patients affected by rheumatoid arthritis.,Frontiers in medicine,2023
37032536,Successful Medical-Surgical Management of Intracardiac Thrombosis and Pulmonary Pseudoaneurysms in an Adolescent With Hughes-Stovin Syndrome.,Journal of investigative medicine high impact case reports,2023
36416162,Retinal periphlebitis associated with branch retinal vein occlusion and complicated by subfoveal hemorrhage: a case report.,The Journal of international medical research,2022
36241238,[Clinical characteristics and prognosis of seizures in 75 children with acute lymphoblastic leukemia].,Beijing da xue xue bao. Yi xue ban = Journal of Peking University. Health sciences,2022
35354251,"Acute central nervous system toxicity during treatment of pediatric acute lymphoblastic leukemia: phenotypes, risk factors and genotypes.",Haematologica,2022
35237305,Case Report: Genetic Analysis of PEG-Asparaginase Induced Severe Hypertriglyceridemia in an Adult With Acute Lymphoblastic Leukaemia.,Frontiers in genetics,2022
34757241,Risk of venous thromboembolism associated with methotrexate versus hydroxychloroquine for rheumatoid arthritis: A propensity score-matched cohort study.,Seminars in arthritis and rheumatism,2021
34380827,Acute neurological complications during acute lymphoblastic leukemia therapy: A single-center experience over 10 years.,Indian journal of cancer,2021
34113527,Unusual Bilateral Upper Extremity Pitting Edema in a Patient With Severe Dermatomyositis.,Cureus,2021
33379844,[Clinical characteristics of elderly and younger onset rheumatoid arthritis].,Zhonghua yi xue za zhi,2020
