pmid,title,journal,year,drug,disease
40529509,A Meta-Analysis of the Incidence of Adverse Reactions of Statins in Various Diseases.,Cardiovascular therapeutics,2025,Simvastatin,Heart Failure
39975759,Association of statin use with 28-day mortality in the Medical Information Mart for Intensive Care IV database: a retrospective cohort study.,Journal of thoracic disease,2025,Simvastatin,Heart Failure
39894308,Simvastatin and rosuvastatin attenuate necroptosis in rat failing hearts following myocardial infarction; the contribution of Hsp90 inhibition in cardiomyocytes to prevent necroptosis.,Biochemical pharmacology,2025,Simvastatin,Heart Failure
39467305,Impact of sex-specific thresholds for low flow in assessment of prognosis in concordantly and discordantly graded aortic valve stenosis.,European heart journal. Cardiovascular Imaging,2025,Simvastatin,Heart Failure
39299790,"SIGNET: protocol for a multicentre, single-blind prospective, group sequential, randomised controlled trial to evaluate the benefits of a single dose of simvastatin given to potential organ donors declared dead by neurological criteria on outcomes in organ recipients.",BMJ open,2024,Simvastatin,Heart Failure
38373851,Long-term cardiovascular risks and the impact of statin treatment on socioeconomic inequalities: a microsimulation model.,The British journal of general practice : the journal of the Royal College of General Practitioners,2024,Simvastatin,Heart Failure
38018702,HMG CoA reductase inhibitors (statins) for people with chronic kidney disease not requiring dialysis.,The Cochrane database of systematic reviews,2023,Simvastatin,Heart Failure
38016432,Simvastatin Attenuates Cardiac Fibrosis under Pathophysiological Conditions of Heart Failure with Preserved Left Ventricular Ejection Fraction by Inhibiting TGF-beta Signaling.,Pharmacology,2024,Simvastatin,Heart Failure
37538810,Impact of outcome adjudication in kidney disease trials: observations from the Study of Heart and Renal Protection (SHARP).,Kidney international reports,2023,Simvastatin,Heart Failure
37474990,[Effect of Zhenwu Decoction on electrical remodeling of cardiomyocytes in heart failure via I_(to)/Kv channels].,Zhongguo Zhong yao za zhi = Zhongguo zhongyao zazhi = China journal of Chinese materia medica,2023,Simvastatin,Heart Failure
36970211,Compound Danshen Dripping Pill inhibits hypercholesterolemia/atherosclerosis-induced heart failure in ApoE and LDLR dual deficient mice via multiple mechanisms.,Acta pharmaceutica Sinica. B,2023,Simvastatin,Heart Failure
36941404,Cardiovascular disease preventive effects of aspirin combined with different statins in the United States general population.,Scientific reports,2023,Simvastatin,Heart Failure
36874039,Ethnicity based differences in statin use and hypercholesterolemia control among patients with premature coronary artery disease-results of I-PAD study.,International journal of cardiology. Cardiovascular risk and prevention,2023,Simvastatin,Heart Failure
36763180,Benefit of Combination Ezetimibe/Simvastatin Among High-Risk Populations: Lessons from the IMPROVE-IT Trial.,Current atherosclerosis reports,2023,Simvastatin,Heart Failure
36638112,"Effect of statins on inflammation and cardiac function in patients with chronic Chagas disease: A protocol for pathophysiological studies in a multicenter, placebo-controlled, proof-of-concept phase II trial.",PloS one,2023,Simvastatin,Heart Failure
36522119,Simvastatin attenuates the c-Raf/Erk and calcineurin-NFATc2 pathways via inhibition of Hsp90 activity during the development of heart failure.,Journal of pharmacological sciences,2023,Simvastatin,Heart Failure
36428084,Prognosis in asymptomatic patients with discordantly graded aortic valve stenosis based on pressure recovery adjusted valve area.,Open heart,2022,Simvastatin,Heart Failure
36260325,Association of Serial High-Sensitivity Cardiac Troponin T With Subsequent Cardiovascular Events in Patients Stabilized After Acute Coronary Syndrome: A Secondary Analysis From IMPROVE-IT.,JAMA cardiology,2022,Simvastatin,Heart Failure
35370720,Notoginsenoside R1 Ameliorates Cardiac Lipotoxicity Through AMPK Signaling Pathway.,Frontiers in pharmacology,2022,Simvastatin,Heart Failure
35356068,Simvastatin Combined with Resistance Training Improves Outcomes in Patients with Chronic Heart Failure by Modulating Mitochondrial Membrane Potential and the Janus Kinase/Signal Transducer and Activator of Transcription 3 Signaling Pathways.,Cardiovascular therapeutics,2022,Simvastatin,Heart Failure
35320363,Fenofibrate and Heart Failure Outcomes in Patients With Type 2 Diabetes: Analysis From ACCORD.,Diabetes care,2022,Simvastatin,Heart Failure
35171199,Association of Annual N-Terminal Pro-Brain Natriuretic Peptide Measurements With Clinical Events in Patients With Asymptomatic Nonsevere Aortic Stenosis: A Post Hoc Substudy of the SEAS Trial.,JAMA cardiology,2022,Simvastatin,Heart Failure
35112882,Cardiovascular Events and Long-Term Risk of Sudden Death Among Stabilized Patients After Acute Coronary Syndrome: Insights From IMPROVE-IT.,Journal of the American Heart Association,2022,Simvastatin,Heart Failure
34680049,"HMG-CoA Reductase Inhibitor, Simvastatin Is Effective in Decreasing Degree of Myocarditis by Inhibiting Metalloproteinases Activation.",Biomolecules,2021,Simvastatin,Heart Failure
34256063,Coenzyme Q nanodisks counteract the effect of statins on C2C12 myotubes.,"Nanomedicine : nanotechnology, biology, and medicine",2021,Simvastatin,Heart Failure
34095267,Hydrophilic or Lipophilic Statins?,Frontiers in cardiovascular medicine,2021,Simvastatin,Heart Failure
33461302,Higher Acceleration/Ejection Time Ratio Predicts Impaired Outcome in Aortic Valve Stenosis.,Circulation. Cardiovascular imaging,2021,Simvastatin,Heart Failure
33408770,Endothelial Klf2-Foxp1-TGFbeta signal mediates the inhibitory effects of simvastatin on maladaptive cardiac remodeling.,Theranostics,2021,Simvastatin,Heart Failure
33394312,Simvastatin protects heart function and myocardial energy metabolism in pulmonary arterial hypertension induced right heart failure.,Journal of bioenergetics and biomembranes,2021,Simvastatin,Heart Failure
33283594,Periadventitial Delivery of Simvastatin-Loaded Microparticles Attenuate Venous Neointimal Hyperplasia Associated With Arteriovenous Fistula.,Journal of the American Heart Association,2020,Simvastatin,Heart Failure
33245648,"capital ES, Cyrillichanges in the functional state of the epithelium of the proximal renal tubules in patients with the initial stage of chronic heart failure during simvastatin therapy.",Klinicheskaia laboratornaia diagnostika,2020,Simvastatin,Heart Failure
33186492,Polypill with or without Aspirin in Persons without Cardiovascular Disease.,The New England journal of medicine,2021,Simvastatin,Heart Failure
33146452,Prognostic impact of impaired left ventricular midwall function during progression of aortic stenosis.,"Echocardiography (Mount Kisco, N.Y.)",2021,Simvastatin,Heart Failure
32393497,Simvastatin Improves Cardiac Function through Notch 1 Activation in BALB/c Mice with Chronic Chagas Cardiomyopathy.,Antimicrobial agents and chemotherapy,2020,Simvastatin,Heart Failure
32234390,MitoPlex: A targeted multiple reaction monitoring assay for quantification of a curated set of mitochondrial proteins.,Journal of molecular and cellular cardiology,2020,Simvastatin,Heart Failure
32138746,Legacy effect of fibrate add-on therapy in diabetic patients with dyslipidemia: a secondary analysis of the ACCORDION study.,Cardiovascular diabetology,2020,Simvastatin,Heart Failure
