PMID,Title,Journal,Year
39415898,Paroxysmal sympathetic hyperactivity caused by neurosyphilis.,BMJ neurology open,2024
35812622,A Young Female With Thyroid Storm and Pulmonary Embolus: A Case Study.,Cureus,2022
34332823,Coronavirus Disease 2019-Induced Thyroiditis.,The Journal of emergency medicine,2021
33714593,48-Year-Old Woman With Dyspnea and Chest Pain.,Mayo Clinic proceedings,2021
33119807,Role of beta(3)-Adrenoceptor Activation in Changes of Pulmonary Microhemodynamics after Experimental Pulmonary Thromboembolism.,Bulletin of experimental biology and medicine,2020
33029436,"Apathetic Thyroid Storm with Cardiorespiratory Failure, Pulmonary Embolism, and Coagulopathy in a Young Male with Graves' Disease and Myopathy.",Case reports in endocrinology,2020
31039288,Schimke immunoosseous dysplasia and management considerations for vascular risks.,American journal of medical genetics. Part A,2019
30318433,[Autoimmune-related bleeding occurring during combined immunotherapy for lung cancer - Case report].,Revue des maladies respiratoires,2018
23687997,"A patient who experienced thyroid storm complicated by rhabdomyolysis, deep vein thrombosis, and a silent pulmonary embolism: a case report.",BMC research notes,2013
19826246,Thyrotoxicosis causing arterial and venous thrombosis.,The American journal of the medical sciences,2009
19713670,[Severe pulmonary hypertension and congestive heart failure in an elderly patient with Basedow's disease].,Nihon Ronen Igakkai zasshi. Japanese journal of geriatrics,2009
18334137,Treatment of paroxysmal sympathetic hyperactivity.,Current treatment options in neurology,2008
13677265,The risk of recurrent venous thromboembolism: the Austrian Study on Recurrent Venous Thromboembolism.,Wiener klinische Wochenschrift,2003
12614189,Current pharmacotherapy for the treatment of severe burns.,Expert opinion on pharmacotherapy,2003
1363972,[Pulmonary vasoconstrictor responses].,Nihon Kyobu Shikkan Gakkai zasshi,1992
2012215,Pressure segment length analysis of right ventricular function: influence of loading conditions.,The American journal of physiology,1991
2246804,[The effectiveness of angiotensin II antagonist on experimental pulmonary embolism--comparison of propranolol with prostaglandin F2 alpha].,Masui. The Japanese journal of anesthesiology,1990
3063711,Propranolol and serotonin removal in lung injury.,"Journal of applied physiology (Bethesda, Md. : 1985)",1988
2900234,Effects of beta-adrenergic agents in lungs of normal and air-embolized awake sheep.,"Journal of applied physiology (Bethesda, Md. : 1985)",1988
6138481,Autonomic modulation of bronchoconstriction after pulmonary microembolism in guinea pigs.,Lung,1983
