PMID,Title,Journal,Year
40593608,Injectable magnesium-bisphosphonate MOF-based bone adhesive prevents excessive fibrosis for osteoporotic fracture repair.,Nature communications,2025
39767557,Drug-Induced Pulmonary Fibrosis: National Database Analysis.,Biomedicines,2024
38922994,Bisphosphonate effectiveness in patients with cirrhosis: An emulated clinical trial.,Alimentary pharmacology & therapeutics,2024
37897671,Effects of bisphosphonates and treadmill exercise on bone and kidney in adenine-induced chronic kidney disease rats.,Journal of bone and mineral metabolism,2023
37310396,Farnesyl diphosphate synthase exacerbates nonalcoholic steatohepatitis via the activation of AHR-CD36 axis.,FASEB journal : official publication of the Federation of American Societies for Experimental Biology,2023
37159055,Treatment for osteoporosis in people with beta-thalassaemia.,The Cochrane database of systematic reviews,2023
36625789,Bisphosphonates for osteoporosis in people with cystic fibrosis.,The Cochrane database of systematic reviews,2023
35290110,"pH-degradable, bisphosphonate-loaded nanogels attenuate liver fibrosis by repolarization of M2-type macrophages.",Proceedings of the National Academy of Sciences of the United States of America,2022
34973494,Postnatal deletion of beta-catenin in preosteoblasts regulates global energy metabolism through increasing bone resorption and adipose tissue fibrosis.,Bone,2022
33603833,Inhibition of the mevalonate pathway improves myocardial fibrosis.,Experimental and therapeutic medicine,2021
33584056,Histopathological Examination of the Effects of Local and Systemic Bisphosphonate Usage in Bone Graft Applications on Bone Healing.,Journal of maxillofacial and oral surgery,2021
32755017,Fructus Ligustri Lucidi preserves bone quality through induction of canonical Wnt/beta-catenin signaling pathway in ovariectomized rats.,Phytotherapy research : PTR,2021
31146965,The Pharmacologic Management of Osteoporosis in Primary Biliary Cholangitis: A Systematic Review and Meta-Analysis.,Journal of clinical densitometry : the official journal of the International Society for Clinical Densitometry,2020
30343712,Primary biliary cholangitis and bone disease.,Best practice & research. Clinical gastroenterology,2018
29844946,Bone loss from Wnt inhibition mitigated by concurrent alendronate therapy.,Bone research,2018
29197953,"Prolonged use of alendronate alters the biology of cranial repair in estrogen-deficient rats' associated simultaneous immunohistochemical expression of TGF-beta1+, alpha-ER+, and BMPR1B.",Clinical oral investigations,2018
28449186,The risk of lower gastrointestinal bleeding in low-dose aspirin users.,Alimentary pharmacology & therapeutics,2017
27336844,Alteration of RhoA Prenylation Ameliorates Cardiac and Vascular Remodeling in Spontaneously Hypertensive Rats.,"Cellular physiology and biochemistry : international journal of experimental cellular physiology, biochemistry, and pharmacology",2016
26964506,Treatment for osteoporosis in people with ss-thalassaemia.,The Cochrane database of systematic reviews,2016
26627555,Alendronate prevents angiotensin II-induced collagen I production through geranylgeranylation-dependent RhoA/Rho kinase activation in cardiac fibroblasts.,Journal of pharmacological sciences,2015
