PMID,Title,Journal,Year
40937125,"Viral suppression in adults on efavirenz- or dolutegravir-based antiretroviral therapy in Mopani District, South Africa.",Southern African journal of HIV medicine,2025
40857111,HIV-1 Resistance Analysis of Participants With HIV-1 and Hepatitis B Receiving Bictegravir/Emtricitabine/Tenofovir Alafenamide or Dolutegravir Plus Emtricitabine/Tenofovir Disoproxil Fumarate Through the Open-Label Extension of the ALLIANCE Study.,Journal of acquired immune deficiency syndromes (1999),2025
40788226,Brief Report: HIV-1 Resistance Analysis of Participants With HIV-1 and Hepatitis B Initiating Therapy With Bictegravir/Emtricitabine/Tenofovir Alafenamide or Dolutegravir Plus Emtricitabine/Tenofovir Disoproxil Fumarate: A Subanalysis of ALLIANCE Data.,Journal of acquired immune deficiency syndromes (1999),2024
40616767,Indirect Treatment Comparison of Long-Acting Injectable Cabotegravir as Pre-exposure Prophylaxis When Compared with no Pre-exposure Prophylaxis for HIV Prevention.,Infectious diseases and therapy,2025
40577173,"A randomised trial to compare dolutegravir plus boosted darunavir versus recommended standard of care antiretroviral regimens in people with HIV-1, whose first-line non-nucleoside reverse transcriptase inhibitor therapy has failed: Final 96-week results of the D2EFT study.",Clinical infectious diseases : an official publication of the Infectious Diseases Society of America,2025
40551583,The unintended outcome: a retrospective cross-sectional study using a urine lateral flow assay to detect ART use reveals non-disclosure of taking ART in South Africa's public health system.,Journal of the International AIDS Society,2025
40447285,Kinetics and predictors of Hepatitis B surface antigen (HBsAg) loss after commencing HBV-active antiretroviral therapy (ART) in the setting of HIV-and chronic HBV co-infection.,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America,2025
40356937,Rapid emergence of dolutegravir resistance on second-line dolutegravir-based ART.,Southern African journal of HIV medicine,2025
40349709,"Simultaneous initiation of dolutegravir-based antiretroviral therapy and once-weekly rifapentine and isoniazid for tuberculosis prevention in antiretroviral-naive people with HIV: an open-label, non-randomised, phase 1/2 trial.",The lancet. HIV,2025
40233329,"Pharmacokinetics of Tenofovir Diphosphate, Lamivudine Triphosphate and Emtricitabine Triphosphate in Adolescents With HIV Infection With and Without Tuberculosis Coinfection.",The Pediatric infectious disease journal,2025
40220768,"Hepatitis B virus resistance to nucleos(t)ide analogue therapy: WHO consultation on questions, challenges, and a roadmap for the field.",The Lancet. Microbe,2025
40179836,Safety and Efficacy of Pharmacotherapy Containing the Second-Generation Integrase Inhibitors and Chemotherapy Drugs in AIDS-Related Diffuse Large B-Cell Lymphoma: A Single-Center Retrospective Analysis.,Oncology research and treatment,2025
40021305,"Prenatal exposure to HIV pre-exposure prophylaxis and birth, growth, and social-emotional developmental outcomes throughout early childhood in Kenya: a prospective cohort study.",The Lancet. Global health,2025
39853842,Phase 2 Randomised Study of Bulevirtide as Monotherapy or Combined With Peg-IFNalpha-2a as Treatment for Chronic Hepatitis Delta.,Liver international : official journal of the International Association for the Study of the Liver,2025
39762755,Disseminated nocardiosis in a patient with AIDS and B-cell non-Hodgkin's lymphoma: a case report.,BMC infectious diseases,2025
39647577,The impact of adherence counseling incorporating a point of care urine tenofovir assay on virologic suppression among individuals failing tenofovir-lamivudine-dolutegravir: A pre-post intervention study.,International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,2025
39602624,Twice-Yearly Lenacapavir for HIV Prevention in Men and Gender-Diverse Persons.,The New England journal of medicine,2025
39286902,"DORA: 48-week weight and metabolic changes in Black women with HIV, in a phase IIIb switch study from dolutegravir- or efavirenz- to doravirine-based first-line antiretroviral therapy.",HIV medicine,2025
39155827,HIV-associated kidney disease: the changing spectrum and treatment priorities.,Current opinion in nephrology and hypertension,2024
39104429,"Complex Presentation of Multicentric Castleman Disease with Coexisting HIV, HHV-8, and Other Opportunistic Infections.",Case reports in hematology,2024
