PMID,Title,Journal,Year
38150770,Eyedrop delivery of therapeutic proteins with zwitterionic polymers to treat dry age-related macular degeneration.,Biomaterials,2024
37813184,Vitreoretinal lymphoma: a diagnostic challenge.,Archivos de la Sociedad Espanola de Oftalmologia,2023
37801670,Successful Remission with Upadacitinib in Two Patients with Anti-TNF-Refractory Macular Edema Associated with Behcet's Uveitis.,Ocular immunology and inflammation,2024
36549244,Anti-TNF vs tocilizumab in refractory uveitic cystoid macular edema due to Behcet's disease. Multicenter study of 49 patients.,Seminars in arthritis and rheumatism,2023
35588311,Long-term Efficacy of TNF-alpha Inhibitors on Persistent Uveitic Macular Edema: A Swiss Multicenter Cohort Study.,Ocular immunology and inflammation,2023
34947964,Bilateral Optic Disc Swelling as a Plausible Common Ocular Sign of Autoinflammatory Diseases: Report of Three Patients with Blau Syndrome or Cryopyrin-Associated Periodic Syndrome.,"Life (Basel, Switzerland)",2021
34793830,Anti-Tumor Necrosis Factor alpha versus Tocilizumab in the Treatment of Refractory Uveitic Macular Edema: A Multicenter Study from the French Uveitis Network.,Ophthalmology,2022
34376817,Treatment of Sorsby fundus dystrophy with anti-tumor necrosis factor-alpha medication.,"Eye (London, England)",2022
33756492,"Effectiveness of SB5, an Adalimumab Biosimilar, in Patients With Noninfectious Uveitis: A Real-Life Monocentric Experience.","Asia-Pacific journal of ophthalmology (Philadelphia, Pa.)",2021
33545009,Unique Features of Posterior Ocular Involvement of Whipple's Disease in a Patient with No Gastrointestinal Symptoms.,Ocular immunology and inflammation,2022
33527798,The Effect of Adalimumab in Korean Patients with Refractory Noninfectious Uveitis.,Yonsei medical journal,2021
33238758,Tattoo Granulomas With Uveitis.,Journal of investigative medicine high impact case reports,2020
33196326,Systemic Lupus Erythematosus-associated Retinal Vasculitis Treated with Adalimumab.,Ocular immunology and inflammation,2022
33065425,"Efficacy and safety of immunomodulatory drugs in patients with non-infectious intermediate and posterior uveitis, panuveitis and macular edema: A systematic literature review.",Seminars in arthritis and rheumatism,2020
32862718,Long-Term Control of Macular Edema With Adalimumab After Cataract Surgery in a Japanese Child With Juvenile Idiopathic Arthritis: Case Report and Review of 26 Japanese Patients.,Journal of investigative medicine high impact case reports,2020
32711577,The effects of intravitreal adalimumab injection on pseudophakic macular edema.,BMC research notes,2020
32407246,Escalation to Weekly Adalimumab for the Treatment of Ocular Inflammation.,Ocular immunology and inflammation,2021
30986811,SARILUMAB FOR RECALCITRANT CYSTOID MACULAR EDEMA IN NON-PARANEOPLASTIC AUTOIMMUNE RETINOPATHY.,Retinal cases & brief reports,2021
30858697,Update in treatment of uveitic macular edema.,"Drug design, development and therapy",2019
30206553,The use of biologic therapies in uveitis.,Romanian journal of ophthalmology,2018
