PMID,Title,Journal,Year
39663746,Stage 1 Extensive Macular Atrophy with Pseudodrusen-Like Appearance Complicated by Multiple Evanescent White Dot Syndrome-Like Reaction.,Ocular immunology and inflammation,2025
39612949,Macular Edema Ranibizumab versus Intravitreal Anti-inflammatory Therapy Trial: 24-Week Outcomes of Uveitic Macular Edema Re-treatment.,Ophthalmology,2025
39424060,A Modified Intravitreal Methotrexate Protocol for the Prevention of Proliferative Vitreoretinopathy after Silicone Oil Removal.,Ophthalmology. Retina,2025
39235342,Corticosteroids for the Management of Uveitic Macular Edema: A Comprehensive Review.,Ocular immunology and inflammation,2025
37933173,Non-steroidal intravitreal injection for noninfectious uveitic cystoid macular edema: Systematic review and meta-analysis.,European journal of ophthalmology,2024
37318415,Intravitreal Therapy for Uveitic Macular Edema-Ranibizumab versus Methotrexate versus the Dexamethasone Implant: The MERIT Trial Results.,Ophthalmology,2023
36731638,Effects of systemic drugs on the development and progression of age-related macular degeneration.,Survey of ophthalmology,2023
36315029,"Non-biologic, steroid-sparing therapies for non-infectious intermediate, posterior, and panuveitis in adults.",The Cochrane database of systematic reviews,2022
36171112,Diffuse large B-cell lymphoma in the course of systemic sarcoidosis: A case report and review of 30 Japanese patients with sarcoidosis-lymphoma syndrome.,Journal of clinical and experimental hematopathology : JCEH,2022
35143800,Outcomes of Uveitic Macular Edema in the First-line Antimetabolites as Steroid-Sparing Treatment Uveitis Trial.,Ophthalmology,2022
34875339,Heterochromatin inhibits cGAS and STING during oxidative stress-induced retinal pigment epithelium and retina degeneration.,Free radical biology & medicine,2022
34840688,Intravitreal Methotrexate.,Journal of ophthalmic & vision research,2021
34780797,Long-Term Outcomes of Pediatric Idiopathic Intermediate Uveitis.,American journal of ophthalmology,2022
34653354,Diagnosis and Management of Idiopathic Persistent Iritis after Cataract Surgery (IPICS).,American journal of ophthalmology,2022
34106593,The efficacy and safety of combined methotrexate with anti-vascular endothelial growth factor therapy in treatment of diabetic macular edema: A protocol for systematic review and meta-analysis.,Medicine,2021
33065425,"Efficacy and safety of immunomodulatory drugs in patients with non-infectious intermediate and posterior uveitis, panuveitis and macular edema: A systematic literature review.",Seminars in arthritis and rheumatism,2020
32862718,Long-Term Control of Macular Edema With Adalimumab After Cataract Surgery in a Japanese Child With Juvenile Idiopathic Arthritis: Case Report and Review of 26 Japanese Patients.,Journal of investigative medicine high impact case reports,2020
31452929,Chronic and recurrent non-infectious paediatric-onset uveitis: a French cohort.,RMD open,2019
30858697,Update in treatment of uveitic macular edema.,"Drug design, development and therapy",2019
30811272,The Effectiveness of Pharmacological Agents for the Treatment of Uveitic Macular Edema (UMO): A Systematic Review.,Ocular immunology and inflammation,2019
