pmid,title,journal,year,drug,disease
40835442,Effects of Low-Dose Atorvastatin on Hypoxic Response in Statin-Sensitive and Statin-Resistant Cancer Cells.,Biological & pharmaceutical bulletin,2025,Atorvastatin,Lung Cancer
40826167,Atorvastatin exhibits anticancer effects by inhibiting YAP/TAZ activity in mesenchymal-like non-small cell lung cancer.,Scientific reports,2025,Atorvastatin,Lung Cancer
40316730,Duration and type of statin use and long-term risk of type 2 diabetes among men and women with hypercholesterolaemia: findings from three prospective cohorts.,Diabetologia,2025,Atorvastatin,Lung Cancer
39967198,Atorvastatin and Myocardial Extracellular Volume Expansion During Anthracycline-Based Chemotherapy.,JACC. CardioOncology,2025,Atorvastatin,Lung Cancer
39701029,Atorvastatin in Severity-Stratified Pulmonary Sarcoidosis: A Phase II Randomized Controlled Trial.,American journal of respiratory and critical care medicine,2025,Atorvastatin,Lung Cancer
39647902,Exploration of Novel Metabolic Features Reflecting Statin Sensitivity in Lung Cancer Cells.,Biological & pharmaceutical bulletin,2024,Atorvastatin,Lung Cancer
39632292,Synergistic antitumor effects of atorvastatin and chemotherapies: In vitro and in vivo studies.,Biochemical and biophysical research communications,2025,Atorvastatin,Lung Cancer
39537504,Complex dyslipidemia induced by lorlatinib therapy: A case study.,Journal of clinical lipidology,2025,Atorvastatin,Lung Cancer
39005681,Statin therapy enhances survival in unresectable stage III lung squamous cell carcinoma with concurrent chemoradiotherapy.,American journal of cancer research,2024,Atorvastatin,Lung Cancer
38821627,"Combination Treatment of Biochanin A and Atorvastatin Alters Mitochondrial Bioenergetics, Modulating Cell Metabolism and Inducing Cell Cycle Arrest in Pancreatic Cancer Cells.",Anticancer research,2024,Atorvastatin,Lung Cancer
38750379,Erythema dyschromicum perstans-like eruptions induced by epidermal growth factor receptor inhibitors in patients with lung cancer.,Supportive care in cancer : official journal of the Multinational Association of Supportive Care in Cancer,2024,Atorvastatin,Lung Cancer
38573708,Statins Do Not Significantly Affect Oxidative Nitrosative Stress Biomarkers in the PREVENT Randomized Clinical Trial.,Clinical cancer research : an official journal of the American Association for Cancer Research,2024,Atorvastatin,Lung Cancer
38312035,Combination therapy of metformin and atorvastatin against benzopyrene-induced lung cancer via inflammatory signaling pathway.,General physiology and biophysics,2024,Atorvastatin,Lung Cancer
38258539,Repurposing of atorvastatin and metformin denotes their individual and combined antiproliferative effects in non-small cell lung cancer.,Fundamental & clinical pharmacology,2024,Atorvastatin,Lung Cancer
37978381,Prediction and validation of common targets in atherosclerosis and non-small cell lung cancer influenced by atorvastatin.,BMC complementary medicine and therapies,2023,Atorvastatin,Lung Cancer
37972738,A multimodality assessment of the protective capacity of statin therapy in a mouse model of radiation cardiotoxicity.,Radiotherapy and oncology : journal of the European Society for Therapeutic Radiology and Oncology,2024,Atorvastatin,Lung Cancer
37897621,An Updated Review on KRAS Mutation in Lung Cancer (NSCLC) and Its Effects on Human Health.,Applied biochemistry and biotechnology,2024,Atorvastatin,Lung Cancer
37522924,The clinical application of atorvastatin in patients with small-cell lung cancer with dyslipidemia.,Journal of cancer research and clinical oncology,2023,Atorvastatin,Lung Cancer
37291935,[Anti-HMGCR immune-mediated necrotizing myopathy: A case report].,Beijing da xue xue bao. Yi xue ban = Journal of Peking University. Health sciences,2023,Atorvastatin,Lung Cancer
36455649,Alterations in the omics profiles in mevalonate pathway-inhibited cancer cells.,Life sciences,2023,Atorvastatin,Lung Cancer
36143915,"Antidiabetics, Anthelmintics, Statins, and Beta-Blockers as Co-Adjuvant Drugs in Cancer Therapy.","Medicina (Kaunas, Lithuania)",2022,Atorvastatin,Lung Cancer
36139556,"Farnesoid X Receptor Overexpression Decreases the Migration, Invasion and Angiogenesis of Human Bladder Cancers via AMPK Activation and Cholesterol Biosynthesis Inhibition.",Cancers,2022,Atorvastatin,Lung Cancer
35681743,Survival Benefit of Statin with Anti-Angiogenesis Efficacy in Lung Cancer-Associated Pleural Fluid through FXR Modulation.,Cancers,2022,Atorvastatin,Lung Cancer
35473526,Inhaled Atorvastatin Nanoparticles for Lung Cancer.,Current drug delivery,2022,Atorvastatin,Lung Cancer
35002383,Design and Characterization of Atorvastatin Dry Powder Formulation as a potential Lung Cancer Treatment.,Saudi pharmaceutical journal : SPJ : the official publication of the Saudi Pharmaceutical Society,2021,Atorvastatin,Lung Cancer
34988840,Synergistic inhibitory effect of human umbilical cord matrix mesenchymal stem cells-conditioned medium and atorvastatin on MCF7 cancer cells viability and migration.,Cell and tissue banking,2022,Atorvastatin,Lung Cancer
34959621,Crosstalk between Statins and Cancer Prevention and Therapy: An Update.,"Pharmaceuticals (Basel, Switzerland)",2021,Atorvastatin,Lung Cancer
34779486,Statins mediate anti- and pro-tumourigenic functions by remodelling the tumour microenvironment.,Disease models & mechanisms,2022,Atorvastatin,Lung Cancer
34680125,Inhibition of CNOT2 Induces Apoptosis via MID1IP1 in Colorectal Cancer Cells by Activating p53.,Biomolecules,2021,Atorvastatin,Lung Cancer
34657361,Atorvastatin preferentially inhibits the growth of high ZEB-expressing canine cancer cells.,Veterinary and comparative oncology,2022,Atorvastatin,Lung Cancer
