pmid,title,journal,year,drug,disease
40095970,Therapeutic strategies to reverse cigarette smoke-induced ion channel and mucociliary dysfunction in COPD airway epithelial cells.,American journal of physiology. Lung cellular and molecular physiology,2025,Losartan,Chronic Obstructive Pulmonary Disease
39137254,"Impact of COVID-19 Vaccine Rollout on Mental Health, Social Determinants of Health, and Attitudes Among Individuals With COPD.","Chronic obstructive pulmonary diseases (Miami, Fla.)",2024,Losartan,Chronic Obstructive Pulmonary Disease
35998338,Impact of the Coronavirus Disease 2019 Pandemic on Physical and Mental Health of Patients With COPD: Results From a Longitudinal Cohort Study Conducted in the United States (2020-2021).,"Chronic obstructive pulmonary diseases (Miami, Fla.)",2022,Losartan,Chronic Obstructive Pulmonary Disease
35653703,Use of Computed Tomography Lung Densitometry as an Outcome Measure for Emphysema Progression: The Case of Losartan.,American journal of respiratory and critical care medicine,2022,Losartan,Chronic Obstructive Pulmonary Disease
35649189,Clinical Trial of Losartan for Pulmonary Emphysema: Pulmonary Trials Cooperative Losartan Effects on Emphysema Progression Clinical Trial.,American journal of respiratory and critical care medicine,2022,Losartan,Chronic Obstructive Pulmonary Disease
34585129,Outpatient and inpatient anticoagulation therapy and the risk for hospital admission and death among COVID-19 patients.,EClinicalMedicine,2021,Losartan,Chronic Obstructive Pulmonary Disease
34339598,"Losartan Effects on Emphysema Progression Randomized Clinical Trial: Rationale, Design, Recruitment, and Retention.","Chronic obstructive pulmonary diseases (Miami, Fla.)",2021,Losartan,Chronic Obstructive Pulmonary Disease
33855722,Drug metabolism in severe chronic obstructive pulmonary disease: A phenotyping cocktail study.,British journal of clinical pharmacology,2021,Losartan,Chronic Obstructive Pulmonary Disease
33749317,Short Communication: A Pilot Study of the Effects of Losartan Versus Placebo on Pneumoproteins in HIV: A Secondary Analysis of a Randomized Double Blind Study.,AIDS research and human retroviruses,2022,Losartan,Chronic Obstructive Pulmonary Disease
32812458,Dexamethasone and losartan combination treatment protected cigarette smoke-induced COPD in rats.,Human & experimental toxicology,2021,Losartan,Chronic Obstructive Pulmonary Disease
31636311,Losartan does not inhibit cigarette smoke-induced lung inflammation in mice.,Scientific reports,2019,Losartan,Chronic Obstructive Pulmonary Disease
29750475,Effects of losartan and allopurinol on cardiorespiratory regulation in obstructive sleep apnoea.,Experimental physiology,2018,Losartan,Chronic Obstructive Pulmonary Disease
25795458,Activation of renin-angiotensin-aldosterone system (RAAS) in the lung of smoking-induced pulmonary arterial hypertension (PAH) rats.,Journal of the renin-angiotensin-aldosterone system : JRAAS,2015,Losartan,Chronic Obstructive Pulmonary Disease
25446059,"Explaining unexplained dyspnea: the ever ""holesome"" heart.",Circulation,2014,Losartan,Chronic Obstructive Pulmonary Disease
22538803,The relationship between lung inflammation and cardiovascular disease.,American journal of respiratory and critical care medicine,2012,Losartan,Chronic Obstructive Pulmonary Disease
22182843,Angiotensin receptor blockade attenuates cigarette smoke-induced lung injury and rescues lung architecture in mice.,The Journal of clinical investigation,2012,Losartan,Chronic Obstructive Pulmonary Disease
18416173,[State of vasoregulative function of vascular endothelium and cardiohemodynamics in patients with chronic obstructive diseases of the lung (CODL) treated with losartan].,Likars'ka sprava,2007,Losartan,Chronic Obstructive Pulmonary Disease
16279515,[A new approach to treating secondary pulmonary hypertension].,Problemy tuberkuleza i boleznei legkikh,2005,Losartan,Chronic Obstructive Pulmonary Disease
16117431,[Use of lozartan in patients with chronic cor pulmonale].,Klinicheskaia meditsina,2005,Losartan,Chronic Obstructive Pulmonary Disease
16060962,Pilot study of losartan for pulmonary hypertension in chronic obstructive pulmonary disease.,Respiratory research,2005,Losartan,Chronic Obstructive Pulmonary Disease
15332584,[Blockers of angiotensin receptors: a novel approach to the treatment of secondary pulmonary hypertension].,Terapevticheskii arkhiv,2004,Losartan,Chronic Obstructive Pulmonary Disease
15191772,Haemoglobin predicts survival in patients with chronic heart failure: a substudy of the ELITE II trial.,European heart journal,2004,Losartan,Chronic Obstructive Pulmonary Disease
12934312,[Efficacy of losartan treatment of right ventricular cardiac insufficiency in patients with chronic obstructive bronchitis].,Klinicheskaia meditsina,2003,Losartan,Chronic Obstructive Pulmonary Disease
11242510,Losartan reduces hematocrit in patients with chronic obstructive pulmonary disease and secondary erythrocytosis.,Annals of internal medicine,2001,Losartan,Chronic Obstructive Pulmonary Disease
11220879,[Safety and clinical efficiency of long-term complete blockade of renin-angiotensin-aldosterone system in patients with chronic obstructive pulmonary diseases].,Terapevticheskii arkhiv,2000,Losartan,Chronic Obstructive Pulmonary Disease
9059545,Haemodynamic and endocrine effects of type 1 angiotensin II receptor blockade in patients with hypoxaemic cor pulmonale.,Cardiovascular research,1997,Losartan,Chronic Obstructive Pulmonary Disease
