PMID,Title,Journal,Year
40612840,Beyond Atherosclerosis: Takayasu Arteritis Presenting as Ischemic Stroke in a Young Patient With Significant Traditional Vascular Risk Factors.,Cureus,2025
40583093,"Clinical outcomes of anti-inflammatory therapies inhibiting the NLRP3/IL-1beta/IL-6/CRP pathway in coronary artery disease patients: a systemic review and meta-analysis of 37,056 individuals from 32 randomized trials.",Inflammation research : official journal of the European Histamine Research Society ... [et al.],2025
40485474,Novel Mouse Model of Coronary Atherosclerosis With Myocardial Infarction: Insights Into Human CAD.,Circulation research,2025
40368626,Top studies of 2024 relevant to primary care: From the PEER team.,Canadian family physician Medecin de famille canadien,2025
39433394,Polyarteritis nodosa mimics Kawasaki disease.,BMJ case reports,2024
39238709,Methotrexate Toxicity-Induced Pancytopenia and Mucocutaneous Ulcerations in Psoriasis.,Cureus,2024
38915065,Impact of RA treatment strategies on lipids and vascular inflammation in rheumatoid arthritis: a secondary analysis of the TARGET randomized active comparator trial.,Arthritis research & therapy,2024
38541182,Takayasu's Arteritis: A Special Case Report and Review of the Literature.,"Medicina (Kaunas, Lithuania)",2024
38476794,Prevalence and Comorbidities Among Individuals With Rheumatoid Arthritis in the Saudi Arabian Context.,Cureus,2024
38242225,Hegemony of inflammation in atherosclerosis and coronary artery disease.,European journal of pharmacology,2024
38166957,A rare case of coronary artery complication in a child with systemic juvenile idiopathic arthritis and macrophage activation syndrome: case report and literature review.,Pediatric rheumatology online journal,2024
38126047,Perioperative immunosuppressive therapy and coronary ostial angioplasty for unstable angina with Takayasu arteritis.,Journal of cardiology cases,2023
37782696,The Time to Initiate Anti-Inflammatory Therapy for Patients With Chronic Coronary Atherosclerosis Has Arrived.,Circulation,2023
37396146,Takayasu Arteritis: A Difficult Diagnosis in a Patient With an Extensive Cardiovascular History.,Cureus,2023
37291935,[Anti-HMGCR immune-mediated necrotizing myopathy: A case report].,Beijing da xue xue bao. Yi xue ban = Journal of Peking University. Health sciences,2023
37038571,Cardiac Sarcoidosis With Elevated Cardiac Troponin Mimicking Acute Myocardial Ischemia: A Case Report.,Cureus,2023
36908662,"Coronary Flow Reserve, Inflammation, and Myocardial Strain: The CIRT-CFR Trial.",JACC. Basic to translational science,2023
39076864,Anti-Inflammatory Therapy in Coronary Artery Disease: Where Do We Stand?,Reviews in cardiovascular medicine,2023
36352850,Disease-modifying anti-rheumatic drugs improve the cardiovascular profile in patients with rheumatoid arthritis.,Frontiers in cardiovascular medicine,2022
35870915,"A Sri Lankan infant with immunoglobulin resistant incomplete Kawasaki disease with a vesicular psoriasiform rash, hypertension and late onset small joint arthritis: a case report.",BMC pediatrics,2022
