PMID,Title,Journal,Year
40937273,"Semaglutide - properties, action and chromatographic analysis.",Journal of diabetes and metabolic disorders,2025
40931416,Semaglutide attenuates diabetic retinopathy progression via ameliorating retinal vasculopathy and oxidative stress in vivo and in vitro.,"Diabetes, obesity & metabolism",2025
40810985,Ocular Adverse Events With Semaglutide: A Systematic Review and Meta-Analysis.,JAMA ophthalmology,2025
40774571,"Risk of Sight-Threatening Diabetic Retinopathy With GLP-1 RA Use in Routine Clinical Practice: Comparative Effectiveness of Semaglutide, Dulaglutide, Liraglutide, and Exenatide.",Ophthalmology. Retina,2025
40769838,Semaglutide and the retina: Weighing evidence against concern.,Journal of diabetes and its complications,2025
40749340,Semaglutide ameliorates retinal vascular permeability destruction in diabetic retinopathy by AnxA2-mediated MMP-9 activation and basement membrane remodeling.,Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,2025
40712696,In The Eye Of Controversy: A Deeper Look Into The Impact Of Glucagon-Like Peptide 1 Receptor Agonists (GLP1RA) on Diabetic Retinopathy and Non-arteritic anterior ischemic optic neuropathy (NAION).,Canadian journal of diabetes,2025
40694751,GLP-1RA-Associated Diabetic Lumbosacral Radiculoplexus and Common Fibular Neuropathies: A Case-Control Evaluation.,Neurology,2025
40665260,The effects of non-insulin anti-diabetic medications on the diabetic microvascular complications: a systematic review and meta-analysis of randomized clinical trials.,BMC endocrine disorders,2025
40637847,Early worsening of diabetic retinopathy in individuals with type 2 diabetes treated with tirzepatide: a real-world cohort study.,Diabetologia,2025
40609682,New onset diabetic retinopathy with glucagon-like peptide-1 receptor agonists: A case report.,Journal of the American Pharmacists Association : JAPhA,2025
40586870,New generation agents for glycemic control and diabetic retinopathy progression: what we need to know?,Acta diabetologica,2025
40383360,Association of Glucagon-Like Peptide-1 Receptor Agonists With Optic Nerve and Retinal Adverse Events: A Population-Based Observational Study Across 180 Countries.,American journal of ophthalmology,2025
40289093,Association between various dosage forms of semaglutide and ocular adverse events in a real-world setting.,BMC ophthalmology,2025
40239470,"Semaglutide, central retinal thickness and continuous glucose monitoring in persons with type 2 diabetes: A post-hoc analysis from a randomised trial.",Journal of diabetes and its complications,2025
40055951,Semaglutide and non-arteritic anterior ischaemic optic neuropathy: Review and interpretation of reported association.,Acta ophthalmologica,2025
39902055,Semaglutide: Double-edged Sword with Risks and Benefits.,Archives of internal medicine research,2025
39873334,Association between glucagon-like peptide-1 agonists and risk of diabetic retinopathy: a disproportionality analysis using FDA adverse event reporting system data.,Expert review of endocrinology & metabolism,2025
39710901,Glucagon-like Peptide-1 Receptor Agonists in the Management of Diabetic Retinopathy.,International ophthalmology clinics,2025
39691771,Semaglutide Inducing Resolution of Proliferative Diabetic Retinopathy: A Case Report.,Case reports in ophthalmological medicine,2024
