pmid,title,journal,year,drug,disease
40868984,Angiotensin-Converting Enzyme Inhibition and/or Angiotensin Receptor Blockade Modulate Cytokine Profiles and Improve Clinical Outcomes in Experimental COVID-19 Infection.,International journal of molecular sciences,2025,Losartan,COVID-19
40298307,"Changes in blood pressure, medication adherence, and cardiovascular-related health care use associated with the 2018 angiotensin receptor blocker recalls and drug shortages among patients with hypertension.",Journal of managed care & specialty pharmacy,2025,Losartan,COVID-19
39979403,QbD-steered HPTLC approach for concurrent estimation of six co-administered COVID-19 and cardiovascular drugs in different matrices: greenness appraisal.,Scientific reports,2025,Losartan,COVID-19
39905743,Restoring lung renin-angiotensin system balance through blood pressure control.,"Clinical science (London, England : 1979)",2025,Losartan,COVID-19
39805853,Dysregulated autoantibodies targeting AGTR1 are associated with the accumulation of COVID-19 symptoms.,NPJ systems biology and applications,2025,Losartan,COVID-19
39603070,A Glimpse for the subsistence from pandemic SARS-CoV-2 infection.,Bioorganic chemistry,2025,Losartan,COVID-19
39481808,Design and rationale of MYOFLAME-19 randomised controlled trial: MYOcardial protection to reduce post-COVID inFLAMmatory heart disease using cardiovascular magnetic resonance Endpoints.,Journal of cardiovascular magnetic resonance : official journal of the Society for Cardiovascular Magnetic Resonance,2025,Losartan,COVID-19
39433817,Losartan and enalapril maleate differently influence SARS-CoV-2-infected vero cells.,Scientific reports,2024,Losartan,COVID-19
39416971,Evaluation of Angiotensin-Converting Enzyme 2 Expression In Vivo with Novel (68)Ga-Labeled Peptides Originated from the Coronavirus Receptor-Binding Domain.,ACS pharmacology & translational science,2024,Losartan,COVID-19
39354270,SARS-CoV-2 Spike Protein Exacerbates Thromboembolic Cerebrovascular Complications in Humanized ACE2 Mouse Model.,Translational stroke research,2025,Losartan,COVID-19
39325643,Effects of Losartan on Patients Hospitalized for Acute COVID-19: A Randomized Controlled Trial.,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America,2024,Losartan,COVID-19
39137254,"Impact of COVID-19 Vaccine Rollout on Mental Health, Social Determinants of Health, and Attitudes Among Individuals With COPD.","Chronic obstructive pulmonary diseases (Miami, Fla.)",2024,Losartan,COVID-19
39074114,Timing matters in the use of renin-angiotensin system modulators and COVID-related cognitive and cerebrovascular dysfunction.,PloS one,2024,Losartan,COVID-19
38959647,Density functional theory and enzyme studies support interactions between angiotensin receptor blockers and angiotensin converting enzyme-2: Relevance to coronavirus 2019.,Bioorganic chemistry,2024,Losartan,COVID-19
38828744,Novel benzimidazole angiotensin receptor blockers with anti-SARS-CoV-2 activity equipotent to that of nirmatrelvir: computational and enzymatic studies.,Expert opinion on therapeutic targets,2024,Losartan,COVID-19
38706809,Post COVID-19 Vertigo in a Patient with Hypothyroidism: A Case Report.,"Diabetes, metabolic syndrome and obesity : targets and therapy",2024,Losartan,COVID-19
38664510,Relationship between 2nd-generation angiotensin receptor blockers and the risk of hypotension in COVID-19 patients admitted to hospital.,Hypertension research : official journal of the Japanese Society of Hypertension,2024,Losartan,COVID-19
37765098,"Metabolomic Profile, Plasmatic Levels of Losartan and EXP3174, Blood Pressure Control in Hypertensive Patients and Their Correlation with COVID-19.","Pharmaceuticals (Basel, Switzerland)",2023,Losartan,COVID-19
37661180,Perindopril and losartan attenuate pro-coagulation factors in human adipocytes exposed to SARS-CoV-2 spike protein.,Journal of physiology and pharmacology : an official journal of the Polish Physiological Society,2023,Losartan,COVID-19
37335665,Losartan in hospitalized patients with COVID-19 in North America: An individual participant data meta-analysis.,Medicine,2023,Losartan,COVID-19
37038324,Telmisartan and losartan: The marked differences between their chemical and pharmacological properties may explain the difference in therapeutic efficacy in hospitalized patients with COVID-19.,Pharmacology research & perspectives,2023,Losartan,COVID-19
36908454,Effect of the chronic medication use on outcome measures of hospitalized COVID-19 patients: Evidence from big data.,Frontiers in public health,2023,Losartan,COVID-19
36750199,COVID-19: Understanding the impact of anti-hypertensive drugs and hydroxychloroquine on the ACE1 and ACE2 in lung and adipose tissue in SHR and WKY rats.,Physiological reports,2023,Losartan,COVID-19
36740128,"Repurposing of US-FDA approved drugs against SARS-CoV-2 main protease (M(pro)) by using STD-NMR spectroscopy, in silico studies and antiviral assays.",International journal of biological macromolecules,2023,Losartan,COVID-19
36551182,Structure-Based Virtual Screening and Functional Validation of Potential Hit Molecules Targeting the SARS-CoV-2 Main Protease.,Biomolecules,2022,Losartan,COVID-19
36401297,Using government data to understand the use and availability of medicines for hypertension and diabetes: lessons from Peru.,Journal of pharmaceutical policy and practice,2022,Losartan,COVID-19
36303432,Recurrence of Symptoms Following Cryptococcal Meningitis: Characterizing a Diagnostic Conundrum With Multiple Etiologies.,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America,2023,Losartan,COVID-19
36095941,All-solid-state paper-based potentiometric combined sensor modified with reduced graphene oxide (rGO) and molecularly imprinted polymer for monitoring losartan drug in pharmaceuticals and biological samples.,Talanta,2023,Losartan,COVID-19
35998338,Impact of the Coronavirus Disease 2019 Pandemic on Physical and Mental Health of Patients With COPD: Results From a Longitudinal Cohort Study Conducted in the United States (2020-2021).,"Chronic obstructive pulmonary diseases (Miami, Fla.)",2022,Losartan,COVID-19
35874909,COVIDMED - An early pandemic randomized clinical trial of losartan treatment for hospitalized COVID-19 patients.,Contemporary clinical trials communications,2022,Losartan,COVID-19
35867861,SARS-CoV-2 triggers pericyte-mediated cerebral capillary constriction.,Brain : a journal of neurology,2023,Losartan,COVID-19
35794497,Bioactive components of different nasal spray solutions may defeat SARS-Cov2: repurposing and in silico studies.,Journal of molecular modeling,2022,Losartan,COVID-19
35632579,COVID-19 Vaccination Might Induce Reversible Cerebral Vasoconstriction Syndrome Attacks: A Case Report.,Vaccines,2022,Losartan,COVID-19
35432786,Discovery of a new generation of angiotensin receptor blocking drugs: Receptor mechanisms and in silico binding to enzymes relevant to SARS-CoV-2.,Computational and structural biotechnology journal,2022,Losartan,COVID-19
35359831,"Oral Lisinopril Raises Tissue Levels of ACE2, the SARS-CoV-2 Receptor, in Healthy Male and Female Mice.",Frontiers in pharmacology,2022,Losartan,COVID-19
35305551,Does Losartan reduce the severity of COVID-19 in hypertensive patients?,BMC cardiovascular disorders,2022,Losartan,COVID-19
35294537,Efficacy of Losartan in Hospitalized Patients With COVID-19-Induced Lung Injury: A Randomized Clinical Trial.,JAMA network open,2022,Losartan,COVID-19
35153802,Commentary: Effect of Angiotensin-Converting-Enzyme Inhibitor and Angiotensin II Receptor Antagonist Treatment on ACE2 Expression and SARS-CoV-2 Replication in Primary Airway Epithelial Cells.,Frontiers in pharmacology,2022,Losartan,COVID-19
35133671,Randomized placebo-controlled trial of losartan for pediatric NAFLD.,"Hepatology (Baltimore, Md.)",2022,Losartan,COVID-19
35106453,Attenuation of SARS-CoV-2 infection by losartan in human kidney organoids.,iScience,2022,Losartan,COVID-19
34965651,Comment on 'Comparison of losartan and amlodipine effects on the outcomes of patient with COVID-19 and primary hypertension: A randomised clinical trial'.,International journal of clinical practice,2021,Losartan,COVID-19
34937861,Correlation of ACE2 with RAS components after Losartan treatment in light of COVID-19.,Scientific reports,2021,Losartan,COVID-19
34867390,Effect of Angiotensin-Converting-Enzyme Inhibitor and Angiotensin II Receptor Antagonist Treatment on ACE2 Expression and SARS-CoV-2 Replication in Primary Airway Epithelial Cells.,Frontiers in pharmacology,2021,Losartan,COVID-19
34646263,Preliminary Evidence for IL-10-Induced ACE2 mRNA Expression in Lung-Derived and Endothelial Cells: Implications for SARS-Cov-2 ARDS Pathogenesis.,Frontiers in immunology,2021,Losartan,COVID-19
34631362,Molecular modeling of the interaction of ligands with ACE2-SARS-CoV-2 spike protein complex.,In silico pharmacology,2021,Losartan,COVID-19
34585129,Outpatient and inpatient anticoagulation therapy and the risk for hospital admission and death among COVID-19 patients.,EClinicalMedicine,2021,Losartan,COVID-19
34529856,Occurrence of Pharmaceutically Active Compounds and Potential Ecological Risks in Wastewater from Hospitals and Receiving Waters in Sri Lanka.,Environmental toxicology and chemistry,2022,Losartan,COVID-19
34525378,Antihypertensive drug treatment and susceptibility to SARS-CoV-2 infection in human PSC-derived cardiomyocytes and primary endothelial cells.,Stem cell reports,2021,Losartan,COVID-19
34456540,Drugs that Might Be Possibly Used for Treatment of COVID-19 Patients.,Russian journal of bioorganic chemistry,2021,Losartan,COVID-19
34339598,"Losartan Effects on Emphysema Progression Randomized Clinical Trial: Rationale, Design, Recruitment, and Retention.","Chronic obstructive pulmonary diseases (Miami, Fla.)",2021,Losartan,COVID-19
